UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2012,9,4057070,2069513,1987557,1534385,1463600,303790,296042,32515,31463,99562,99732,5707,5459,93554,91261,1619668,1546776,351437,342935,54250,52742,133998,132977,12862,12243,1582806,1517500,1111446,1055056,279571,272862,17822,17265,94360,94907,3986,3765,75621,73645,1180634,1122507,319038,311615,32466,31619,123295,122804,9368,8852,486707,470057,422939,408544,24219,23180,14693,14198,5202,4825,1721,1694,17933,17616,439034,424269,32399,31320,21784,21123,10703,10173,3494,3391
R,1,2012,10,4081275,2083362,1997913,1546507,1474685,310714,301304,32355,30974,96499,95808,5577,5396,91710,89746,1630055,1556462,357523,347470,54248,52601,129778,127937,12505,12139,1601348,1533159,1127094,1070244,286781,278378,17992,17309,91645,91006,3876,3701,73960,72521,1194695,1136618,325492,316689,32830,32008,119571,117992,9105,8778,482014,464754,419413,404441,23933,22926,14363,13665,4854,4802,1701,1695,17750,17225,435360,419844,32031,30781,21418,20593,10207,9945,3400,3361
R,1,2012,11,4208153,2150991,2057162,1591521,1513048,326603,316004,33226,32117,101902,101103,5793,5604,91946,89286,1675232,1594135,373097,361855,55734,53934,135341,133047,12750,12388,1661601,1586974,1164999,1104088,302536,292520,18752,17921,96877,96320,4105,3897,74332,72228,1232848,1169948,341036,330481,34113,32981,125054,123125,9374,8987,489390,470188,426522,408960,24067,23484,14474,14196,5025,4783,1688,1707,17614,17058,442384,424187,32061,31374,21621,20953,10287,9922,3376,3401
R,1,2012,12,4142568,2118907,2023661,1576175,1497838,321237,309809,32651,31518,94898,93448,5695,5300,88251,85748,1656442,1575542,366120,353936,54926,53107,126012,123493,12540,11944,1644660,1567252,1162656,1100264,297777,287026,18635,17996,90084,88829,4000,3740,71508,69397,1227951,1163325,335089,323797,34044,32954,116269,113970,9161,8768,474247,456409,413519,397574,23460,22783,14016,13522,4814,4619,1695,1560,16743,16351,428491,412217,31031,30139,20882,20153,9743,9523,3379,3176
R,1,2012,13,4146594,2118919,2027675,1578803,1501874,321996,312095,32350,31471,93542,92773,5586,5259,86642,84203,1657397,1578310,365362,354981,54499,53397,124231,121999,12510,11668,1651049,1576790,1170742,1108983,298791,289711,18492,17901,88712,88101,3974,3716,70338,68378,1234799,1171271,334936,325476,33934,33322,114508,112567,9261,8623,467870,450885,408061,392891,23205,22384,13858,13570,4830,4672,1612,1543,16304,15825,422598,407039,30426,29505,20565,20075,9723,9432,3249,3045
R,1,2012,14,4110392,2101783,2008609,1565524,1488176,319475,309295,32002,31020,96644,94052,5555,5153,82583,80913,1640376,1561430,360413,349894,53832,52535,125907,122364,11980,11338,1642882,1568141,1164699,1103792,297121,287567,18263,17898,91886,89451,3945,3667,66968,65766,1225614,1163483,331192,321484,33631,33140,116412,113230,8842,8380,458901,440468,400825,384384,22354,21728,13739,13122,4758,4601,1610,1486,15615,15147,414762,397947,29221,28410,20201,19395,9495,9134,3138,2958
R,1,2012,15,4155253,2124678,2030575,1589124,1507676,319652,311262,32190,30993,97261,95875,5607,5199,80844,79570,1662379,1579498,358963,350626,54116,52654,126043,123837,12020,11613,1664605,1591721,1186594,1124515,297387,290001,18495,17781,92649,91295,3976,3681,65504,64448,1246183,1182853,330026,322737,33785,33032,116951,114786,8884,8616,460073,438854,402530,383161,22265,21261,13695,13212,4612,4580,1631,1518,15340,15122,416196,396645,28937,27889,20331,19622,9092,9051,3136,2997
R,1,2012,16,4208281,2158184,2050097,1610876,1522238,330718,318136,32545,30896,99317,96335,5677,5466,79051,77026,1682147,1591498,368618,356002,54870,52627,127485,123294,12099,11861,1694365,1608964,1205003,1136628,308081,296647,18746,17675,94623,91725,4051,3845,63861,62444,1262709,1192995,339511,328014,34510,33108,118294,114375,9011,8819,463819,441133,405873,385610,22637,21489,13799,13221,4694,4610,1626,1621,15190,14582,419438,398503,29107,27988,20360,19519,9191,8919,3088,3042
R,1,2012,17,4291260,2202187,2089073,1637237,1543988,347841,335488,33393,31950,100939,96032,5789,5675,76988,75940,1706330,1611894,384098,372296,55893,54136,128339,122647,12400,11974,1734036,1647387,1227200,1158106,324818,313649,19448,18445,96216,91562,4168,4063,62186,61562,1283108,1213234,354759,344173,35470,34376,119337,113976,9271,8947,468151,441686,410037,385882,23023,21839,13945,13505,4723,4470,1621,1612,14802,14378,423222,398660,29339,28123,20423,19760,9002,8671,3129,3027
R,1,2012,18,4367106,2245850,2121256,1664450,1561848,362237,347883,34388,32838,104712,99181,5963,5748,74100,73758,1730493,1627536,396489,382954,56535,55125,131543,125021,12465,12130,1771275,1678502,1248153,1174549,338838,326085,20110,19429,100040,94592,4219,4146,59915,59701,1301649,1227840,367119,355028,35966,35543,122648,116342,9262,9111,474575,442754,416297,387299,23399,21798,14278,13409,4672,4589,1744,1602,14185,14057,428844,399696,29370,27926,20569,19582,8895,8679,3203,3019
R,1,2012,19,4485682,2310568,2175114,1711153,1602140,374820,357836,36071,33583,109371,103726,6146,5832,73007,71997,1776009,1666108,407131,390761,58824,56020,136278,129610,12655,12215,1822687,1725171,1282954,1208353,351000,335460,21068,19915,104560,99045,4362,4174,58743,58224,1335166,1260175,377339,362474,37321,36129,127443,120997,9481,9135,487881,449943,428199,393787,23820,22376,15003,13668,4811,4681,1784,1658,14264,13773,440843,405933,29792,28287,21503,19891,8835,8613,3174,3080
R,1,2012,20,4564720,2335000,2229720,1728490,1637748,376763,368826,36905,33555,116767,111718,6797,6234,69278,71639,1789382,1700486,406652,401229,58891,55687,142778,138577,13480,13008,1848343,1782233,1302931,1248705,352196,344697,21408,20129,111799,106641,4832,4478,55177,57583,1351418,1299159,376175,370922,36952,35979,133790,129346,10094,9788,486657,447487,425559,389043,24567,24129,15497,13426,4968,5077,1965,1756,14101,14056,437964,401327,30477,30307,21939,19708,8988,9231,3386,3220
R,1,2012,21,4652010,2376802,2275208,1766547,1676279,375161,370860,36594,33326,125058,119520,7208,6591,66234,68632,1824452,1736336,402595,401442,57936,54733,150985,145488,13805,13216,1883405,1829934,1335057,1289578,350112,346283,20813,19950,119806,114447,5128,4803,52489,54873,1380831,1337572,371834,370905,35789,35155,141855,136396,10318,9986,493397,445274,431490,386701,25049,24577,15781,13376,5252,5073,2080,1788,13745,13759,443621,398764,30761,30537,22147,19578,9130,9092,3487,3230
R,1,2012,22,4512553,2304719,2207834,1717719,1625520,357276,357475,35388,31749,125864,122700,7309,6481,61163,63909,1771290,1681323,382105,385553,55370,51957,149660,146995,13482,12653,1830632,1783575,1303094,1256783,333294,333975,19988,19190,120786,117760,5214,4782,48256,51085,1345307,1301306,352770,356471,34017,33545,140975,138436,10077,9697,474087,424259,414625,368737,23982,23500,15400,12559,5078,4940,2095,1699,12907,12824,425983,380017,29335,29082,21353,18412,8685,8559,3405,2956
R,1,2012,23,4389054,2237226,2151828,1678728,1591573,330958,335607,34170,30686,129405,127650,7084,6530,56881,59782,1728270,1643685,353506,361314,52892,49603,151954,150877,12917,12366,1771332,1739496,1270364,1232890,308092,312883,18923,18271,124554,122807,5057,4842,44342,47803,1308902,1274526,325422,333256,31746,31815,143675,142623,9653,9480,465894,412332,408364,358683,22866,22724,15247,12415,4851,4843,2027,1688,12539,11979,419368,369159,28084,28058,21146,17788,8279,8254,3264,2886
R,1,2012,24,4282301,2183631,2098670,1653772,1562046,311211,318213,32979,29534,125072,125018,7121,6280,53476,57579,1700204,1612332,332300,342544,50806,47980,146272,147444,12798,12029,1723661,1693727,1249243,1209181,289574,296344,18011,17438,120375,120481,5043,4632,41415,45651,1285051,1249000,305676,315450,30112,30446,138310,139631,9507,9163,459970,404943,404529,352865,21637,21869,14968,12096,4697,4537,2078,1648,12061,11928,415153,363332,26624,27094,20694,17534,7962,7813,3291,2866
R,1,2012,25,4254457,2163457,2091000,1648279,1562026,299446,310798,32557,29125,124968,127622,7045,6294,51162,55135,1692933,1609902,318876,333950,50002,47493,145369,148996,12405,11715,1704253,1686229,1243994,1208958,278156,288976,17490,16930,120329,123219,4941,4617,39343,43529,1278239,1246647,292688,307103,29264,29822,137571,141421,9160,8940,459204,404771,404285,353068,21290,21822,15067,12195,4639,4403,2104,1677,11819,11606,414694,363255,26188,26847,20738,17671,7798,7575,3245,2775
R,1,2012,26,4320550,2193797,2126753,1677791,1592144,297908,310765,32588,29364,128372,134064,7161,6384,49977,54032,1721153,1639074,316873,332711,49972,47443,148139,155338,12448,12001,1724656,1715379,1264589,1232678,276190,288958,16981,17016,123760,129582,4980,4802,38156,42343,1297532,1269339,290242,305739,28676,29810,140417,147681,9102,9276,469141,411374,413202,359466,21718,21807,15607,12348,4612,4482,2181,1582,11821,11689,423621,369735,26631,26972,21296,17633,7722,7657,3346,2725
R,1,2012,27,4271966,2158067,2113899,1653001,1580210,287312,305648,31827,28915,130628,140350,6859,6155,48440,52621,1695061,1625738,305113,326503,48832,46906,150017,161406,12214,11634,1698129,1704586,1247383,1222103,266534,284241,16712,16588,126000,136040,4742,4510,36758,41104,1279135,1257587,279580,300005,28064,29221,142330,153938,8937,8878,459938,409313,405618,358107,20778,21407,15115,12327,4628,4310,2117,1645,11682,11517,415926,368151,25533,26498,20768,17685,7687,7468,3277,2756
R,1,2012,28,4202301,2116569,2085732,1623951,1557910,278271,299173,31283,28456,129364,142709,6739,6186,46961,51298,1664552,1602290,295473,319032,47900,46497,148305,163175,11955,11667,1665873,1680015,1226308,1202861,258062,278028,16263,16210,124923,138531,4741,4578,35576,39807,1256842,1237149,270522,293001,27414,28834,140853,155849,8844,8891,450696,405717,397643,355049,20209,21145,15020,12246,4441,4178,1998,1608,11385,11491,407710,365141,24951,26031,20486,17663,7452,7326,3111,2776
R,1,2012,29,4300460,2162415,2138045,1660401,1596290,283128,306100,31896,29167,132920,148472,6838,6391,47232,51625,1701289,1640854,300253,326234,48960,47595,151701,168802,12115,11832,1696317,1717436,1248481,1227908,262454,284129,16551,16569,128302,144016,4831,4681,35698,40133,1279180,1262358,274794,299288,28007,29544,144077,161271,8977,9034,466098,420609,411920,368382,20674,21971,15345,12598,4618,4456,2007,1710,11534,11492,422109,378496,25459,26946,20953,18051,7624,7531,3138,2798
R,1,2012,30,4215521,2112938,2102583,1626919,1571388,275331,301376,30146,27998,128416,146221,6595,5974,45531,49626,1666203,1614155,291731,320876,46911,45847,146419,165521,11638,11320,1664419,1690481,1230476,1209937,255496,280213,15487,15751,123990,141862,4640,4323,34330,38395,1259878,1242901,267317,294843,26757,28236,139068,158176,8594,8559,448519,412102,396443,361451,19835,21163,14659,12247,4426,4359,1955,1651,11201,11231,406325,371254,24414,26033,20154,17611,7351,7345,3044,2761
R,1,2012,31,4320649,2169408,2151241,1668129,1603406,287666,314444,31348,29000,129409,148277,6823,6083,46033,50031,1707750,1646527,304394,334046,48236,47178,147676,167633,12089,11430,1700559,1725711,1253207,1229804,267215,292536,16122,16382,124694,143864,4752,4447,34569,38678,1282724,1262926,279192,307160,27444,29204,139937,160250,8913,8736,468849,425530,414922,373602,20451,21908,15226,12618,4715,4413,2071,1636,11464,11353,425026,383601,25202,26886,20792,17974,7739,7383,3176,2694
R,1,2012,32,4216396,2120399,2095997,1629401,1560290,281347,307767,30311,27748,129237,146481,6366,5863,43737,47848,1667166,1601364,297019,326522,46814,45229,146206,165024,11305,11002,1666367,1683245,1227738,1197632,261344,286549,15506,15582,124807,142290,4413,4329,32559,36863,1255619,1229064,272421,300370,26523,27906,138893,157975,8276,8439,454032,412752,401663,362658,20003,21218,14805,12166,4430,4191,1953,1534,11178,10985,411547,372300,24598,26152,20291,17323,7313,7049,3029,2563
R,1,2012,33,3982199,1990506,1991693,1531605,1484397,261368,290094,27998,26323,123108,140848,5839,5421,40588,44610,1566452,1522674,275880,307200,43383,42967,139057,158215,10274,10120,1566833,1597308,1155718,1137980,243126,269966,14596,14642,118934,136667,4129,3917,30330,34136,1181468,1167063,253482,282488,24932,26255,132226,151336,7611,7684,423673,394385,375887,346417,18242,20128,13402,11681,4174,4181,1710,1504,10258,10474,384984,355611,22398,24712,18451,16712,6831,6879,2663,2436
R,1,2012,34,4007294,2001021,2006273,1545485,1501141,259046,288744,28535,26835,122182,140129,5895,5541,39878,43883,1579706,1538629,273082,305552,44037,43475,137759,157132,10279,10183,1572475,1604298,1164637,1146724,241254,268801,14820,15116,117967,136015,4174,4035,29623,33607,1189772,1175215,251076,281035,25211,26796,130957,150418,7604,7744,428546,401975,380848,354417,17792,19943,13715,11719,4215,4114,1721,1506,10255,10276,389934,363414,22006,24517,18826,16679,6802,6714,2675,2439
R,1,2012,35,3866313,1927692,1938621,1485761,1449153,246593,276274,27374,25444,124411,140882,5628,5146,37925,41722,1518378,1484627,259447,291888,42040,41487,139515,157290,9934,9651,1512067,1544929,1115706,1100829,229517,257254,14272,14316,120318,136897,3996,3729,28258,31904,1139737,1127687,238414,268613,24164,25635,132964,150704,7360,7339,415625,393692,370055,348324,17076,19020,13102,11128,4093,3985,1632,1417,9667,9818,378641,356940,21033,23275,17876,15852,6551,6586,2574,2312
R,1,2012,36,3885309,1939346,1945963,1492664,1452406,248695,278177,27198,25610,129171,145131,5347,5108,36271,39531,1523702,1486060,261168,292704,41507,40939,143464,160779,9325,9286,1523264,1552816,1121184,1103549,231942,259593,14060,14377,125184,141149,3818,3758,27076,30390,1144057,1129229,240597,270118,23800,25240,137194,154428,6984,7098,416082,393147,371480,348857,16753,18584,13138,11233,3987,3982,1529,1350,9195,9141,379645,356831,20571,22586,17707,15699,6270,6351,2341,2188
R,1,2012,37,3941017,1968175,1972842,1521321,1480568,249112,279080,27198,25468,130421,144448,5441,4867,34682,38411,1550801,1513071,260676,293035,41147,40697,144117,159618,9418,8855,1553717,1579516,1149323,1129735,233375,261406,14111,14354,126576,140694,3938,3556,26394,29771,1171566,1154660,241677,271633,23684,25267,138300,153737,7132,6771,414458,393326,371998,350833,15737,17674,13087,11114,3845,3754,1503,1311,8288,8640,379235,358411,18999,21402,17463,15430,5817,5881,2286,2084
R,1,2012,38,3826119,1899362,1926757,1465498,1441882,241490,273793,25705,24786,128331,144765,4919,4833,33419,36698,1493854,1472785,252506,286992,39250,39383,141665,159366,8673,8780,1511011,1551127,1116596,1106582,226922,256988,13517,14185,124825,141078,3578,3580,25573,28714,1138034,1130509,234693,266788,23057,24858,136275,153652,6651,6759,388351,375630,348902,335300,14568,16805,12188,10601,3506,3687,1341,1253,7846,7984,355820,342276,17813,20204,16193,14525,5390,5714,2022,2021
R,1,2012,39,4002255,1985608,2016647,1532745,1511559,256071,289098,26777,25368,131243,148652,5000,4853,33772,37117,1561330,1542776,266786,302257,40940,40616,144642,163249,8803,8803,1591295,1634046,1178268,1169672,241370,272156,14288,14628,127629,144909,3681,3588,26059,29093,1200093,1193837,249057,281894,24412,25860,139193,157534,6733,6842,394313,382601,354477,341887,14701,16942,12489,10740,3614,3743,1319,1265,7713,8024,361237,348939,17729,20363,16528,14756,5449,5715,2070,1961
R,1,2012,40,4180935,2076634,2104301,1624860,1598733,261148,294873,26373,25669,125866,143020,5005,4634,33382,37372,1652985,1630234,271700,307886,40620,41502,138943,157309,8808,8664,1693494,1731797,1280198,1265715,246820,278597,14598,15139,122226,139450,3629,3471,26023,29425,1301868,1290268,254469,288197,25003,26963,133538,151830,6756,6778,383140,372504,344662,333018,14328,16276,11775,10530,3640,3570,1376,1163,7359,7947,351117,339966,17231,19689,15617,14539,5405,5479,2052,1886
R,1,2012,41,4409522,2191856,2217666,1721374,1693971,274908,308693,27529,26211,128430,145896,4937,4924,34678,37971,1750665,1725779,285931,321884,42658,42671,141547,160191,8975,9229,1802333,1844444,1371069,1360609,260233,292144,15404,15627,124802,142238,3635,3675,27190,30151,1393780,1385615,268285,302064,26593,28116,136120,154539,6952,7216,389523,373222,350305,333362,14675,16549,12125,10584,3628,3658,1302,1249,7488,7820,356885,340164,17646,19820,16065,14555,5427,5652,2023,2013
R,1,2012,42,4301956,2143890,2158066,1691538,1657995,264673,294710,26398,25312,123589,139793,5033,4808,32659,35448,1719145,1687641,274644,306648,40956,41080,135948,153165,8951,8817,1764195,1795762,1349740,1333588,250541,279033,14804,15281,120081,136225,3749,3663,25280,27972,1370849,1356761,257604,287854,25463,27206,130704,147697,6968,6977,379695,362304,341798,324407,14132,15677,11594,10031,3508,3568,1284,1145,7379,7476,348296,330880,17040,18794,15493,13874,5244,5468,1983,1840
R,1,2012,43,4100025,2040273,2059752,1608034,1582926,253264,280811,25622,24100,118848,134472,4402,4479,30103,32964,1633325,1610380,262267,291723,39471,39171,130123,146643,7961,8304,1684645,1720299,1288040,1279102,239706,265905,14515,14690,115737,131200,3261,3344,23386,26058,1307463,1300531,246059,273907,24832,26212,125435,141772,6180,6531,355628,339453,319994,303824,13558,14906,11107,9410,3111,3272,1141,1135,6717,6906,325862,309849,16208,17816,14639,12959,4688,4871,1781,1773
R,1,2012,44,4075264,2023383,2051881,1603476,1583439,253233,284235,24482,24159,108808,124011,4471,4292,28913,31745,1627784,1609800,261727,294899,38088,38959,119487,135352,7849,8064,1680144,1721076,1294345,1287288,240089,269553,14113,15016,105764,120951,3309,3240,22524,25028,1313024,1307828,246074,277333,24286,26405,114984,130649,6144,6378,343239,330805,309131,296151,13144,14682,10369,9143,3044,3060,1162,1052,6389,6717,314760,301972,15653,17566,13802,12554,4503,4703,1705,1686
R,1,2012,45,4104613,2033485,2071128,1614899,1604984,255722,287882,24321,24006,105828,118808,4491,4345,28224,31103,1638342,1630702,264181,298327,37857,38827,116048,129734,7959,8004,1699086,1749159,1313249,1316541,243053,273652,14365,15332,102891,115801,3373,3301,22155,24532,1331382,1336577,249024,281267,24687,26730,111667,125193,6302,6359,334399,321969,301650,288443,12669,14230,9956,8674,2937,3007,1118,1044,6069,6571,306960,294125,15157,17060,13170,12097,4381,4541,1657,1645
R,1,2012,46,4277352,2121791,2155561,1683972,1670258,269904,300854,25709,25132,108892,123233,4509,4413,28805,31671,1707889,1696448,278320,311130,39863,40457,119160,134432,8039,8175,1784895,1833156,1380774,1381902,256662,286329,15413,16236,106004,120143,3444,3399,22598,25147,1399267,1402421,262597,293849,26221,28203,114872,129760,6402,6554,336896,322405,303198,288356,13242,14525,10296,8896,2888,3090,1065,1014,6207,6524,308622,294027,15723,17281,13642,12254,4288,4672,1637,1621
R,1,2012,47,4526934,2238634,2288300,1788609,1787342,279244,313481,26150,25956,110571,124585,4536,4563,29524,32373,1813181,1814025,287602,323784,40983,42317,121018,135601,8123,8393,1907912,1966587,1490510,1498913,266667,299249,16213,17171,107660,121685,3512,3560,23350,26009,1509688,1520076,272573,306860,27693,30241,116697,131224,6515,6791,330722,321713,298099,288429,12577,14232,9937,8785,2911,2900,1024,1003,6174,6364,303493,293949,15029,16924,13290,12076,4321,4377,1608,1602
R,1,2012,48,4504600,2220379,2284221,1780221,1792471,271118,304298,25489,25398,110121,125743,4276,4409,29154,31902,1804446,1818707,279159,314113,40455,41617,120376,136664,7775,8285,1907983,1976348,1498910,1516960,258888,290567,16171,16840,107458,122883,3268,3442,23288,25656,1518039,1537785,264643,297808,27910,29852,116370,132294,6221,6700,312396,307873,281311,275511,12230,13731,9318,8558,2663,2860,1008,967,5866,6246,286407,280922,14516,16305,12545,11765,4006,4370,1554,1585
R,1,2012,49,4528037,2229612,2298425,1793302,1811878,270718,304576,25016,25341,107747,120670,4300,4369,28529,31591,1817060,1837764,278473,314398,39488,41805,117816,131245,7817,8118,1928651,1999676,1521982,1544236,259119,291531,15980,17037,105095,117911,3373,3448,23102,25513,1541006,1564900,264656,298808,27569,30322,113920,127016,6395,6579,300961,298749,271320,267642,11599,13045,9036,8304,2652,2759,927,921,5427,6078,276054,272864,13817,15590,11919,11483,3896,4229,1422,1539
R,1,2012,50,4517313,2222153,2295160,1805795,1827147,264034,298925,24326,25013,95459,109203,4201,4097,28338,30775,1829358,1852303,271584,308504,39097,41418,105394,119306,7606,7734,1939415,2013741,1550976,1574945,253120,286689,15953,17263,93071,106606,3357,3255,22938,24983,1569832,1595128,258563,293805,27783,30641,101733,115338,6253,6296,282738,281419,254819,252202,10914,12236,8373,7750,2388,2597,844,842,5400,5792,259526,257175,13021,14699,11314,10777,3661,3968,1353,1438
