UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,2,2015,33,4276052,2140949,2135103,1636832,1584732,279640,305696,30291,28123,141205,160060,6871,6122,46110,50370,1676625,1628127,296341,325451,47058,46116,159557,179804,11953,11503,1684768,1712333,1234075,1213840,259002,283853,15465,15697,136718,155599,4855,4457,34653,38887,1263733,1247189,270892,298560,26705,28236,152115,172347,8842,8733,456181,422770,402757,370892,20638,21843,14826,12426,4487,4461,2016,1665,11457,11483,412892,380938,25449,26891,20353,17880,7442,7457,3111,2770
R,2,2015,34,4342855,2175823,2167032,1663837,1606017,288218,315881,31089,28940,139423,159628,6987,6118,46269,50448,1703677,1649521,305076,335684,47921,47099,157885,179239,12211,11486,1706083,1735627,1248352,1227308,267429,293447,15919,16276,134719,155194,4907,4495,34757,38907,1278019,1260630,279423,308110,27216,29027,150206,171842,9051,8816,469740,431405,415485,378709,20789,22434,15170,12664,4704,4434,2080,1623,11512,11541,425658,388891,25653,27574,20705,18072,7679,7397,3160,2670
R,2,2015,35,4287393,2153514,2133879,1645287,1579092,286661,313102,30502,27999,139975,158915,6632,6092,44457,48679,1683646,1620888,302627,332166,47121,45651,157377,177899,11653,11308,1690023,1709720,1235511,1206361,265973,291153,15458,15623,135461,154629,4594,4518,33026,37436,1263754,1238261,277157,305144,26500,28030,149949,170706,8542,8694,463491,424159,409776,372731,20688,21949,15044,12376,4514,4286,2038,1574,11431,11243,419892,382627,25470,27022,20621,17621,7428,7193,3111,2614
R,2,2015,36,4020745,2006592,2014153,1535738,1492156,264045,293385,28047,26371,131803,151462,5987,5564,40972,45215,1570932,1530959,278726,310749,43450,43106,147967,169161,10477,10314,1579591,1612999,1157138,1139700,245461,272784,14526,14626,127608,147314,4239,4036,30619,34539,1183144,1169118,255866,285425,24855,26269,141143,162295,7768,7844,427001,401154,378600,352456,18584,20601,13521,11745,4195,4148,1748,1528,10353,10676,387788,361841,22860,25324,18595,16837,6824,6866,2709,2470
R,2,2015,37,4038228,2013254,2024974,1547134,1507155,261202,291064,28472,26781,130171,149925,6077,5622,40198,44427,1581606,1545128,275395,308072,43904,43503,145994,167221,10473,10306,1580846,1616326,1163129,1146862,243006,270712,14673,14984,125914,145753,4298,4112,29826,33903,1188404,1175598,252893,282965,24980,26665,139130,160427,7745,7865,432408,408648,384005,360293,18196,20352,13799,11797,4257,4172,1779,1510,10372,10524,393202,369530,22502,25107,18924,16838,6864,6794,2728,2441
R,2,2015,38,3903913,1942717,1961196,1490574,1458539,249267,279588,27430,25553,131337,150000,5790,5274,38319,42242,1523558,1494472,262360,295454,42161,41646,146583,166685,10101,9816,1523446,1560726,1117649,1104335,231764,260064,14240,14340,127196,145959,4117,3812,28480,32216,1141869,1131459,240752,271527,24162,25635,139985,160030,7500,7455,419271,400470,372925,354204,17503,19524,13190,11213,4141,4041,1673,1462,9839,10026,381689,363013,21608,23927,17999,16011,6598,6655,2601,2361
R,2,2015,39,3899234,1942004,1957230,1488352,1454387,249333,279300,27095,25551,135071,152732,5480,5162,36673,40098,1519793,1488534,261914,294044,41411,40982,149648,168690,9498,9395,1524453,1558353,1116000,1100683,232213,260194,13949,14249,131057,148694,3925,3798,27309,30735,1139119,1126632,240858,270802,23661,25152,143331,162248,7111,7190,417551,398877,372352,353704,17120,19106,13146,11302,4014,4038,1555,1364,9364,9363,380674,361902,21056,23242,17750,15830,6317,6442,2387,2205
R,2,2015,40,3969735,1979690,1990045,1523929,1486705,250996,281004,27157,25522,137049,153035,5565,4956,34994,38823,1553667,1519580,262723,295122,41131,40771,150949,168463,9550,8975,1561546,1590235,1149000,1130197,234803,262870,13989,14311,133159,149218,4031,3643,26564,29996,1171356,1155325,243148,273127,23555,25162,145074,162502,7245,6884,418144,399810,374929,356508,16193,18134,13168,11211,3890,3817,1534,1313,8430,8827,382311,364255,19575,21995,17576,15609,5875,5961,2305,2091
R,2,2015,41,3837557,1901745,1935812,1462044,1442709,241951,274442,25641,24777,133600,152011,4990,4880,33519,36993,1490510,1473872,253020,287757,39135,39407,147010,166795,8750,8850,1510816,1553957,1111107,1101832,226979,257204,13431,14084,130079,148313,3645,3629,25575,28895,1132564,1125917,234742,267025,22880,24747,141591,161065,6715,6828,390929,381855,350937,340877,14972,17238,12210,10693,3521,3698,1345,1251,7944,8098,357946,347955,18278,20732,16255,14660,5419,5730,2035,2022
R,2,2015,42,3993442,1977209,2016233,1521090,1505157,254990,288437,26401,25244,135882,155303,5019,4893,33827,37199,1549728,1536468,265748,301640,40446,40433,149398,169967,8802,8842,1582592,1629835,1166436,1159888,240043,271215,14064,14474,132272,151532,3711,3632,26066,29094,1188261,1184073,247705,280955,24074,25628,143957,164206,6754,6877,394617,386398,354654,345269,14947,17222,12337,10770,3610,3771,1308,1261,7761,8105,361467,352395,18043,20685,16372,14805,5441,5761,2048,1965
R,2,2015,43,4170255,2067905,2102350,1611078,1590035,260537,294275,26208,25448,131653,150482,5051,4714,33378,37396,1639229,1621548,271120,307305,40375,41200,144762,164866,8823,8732,1682793,1725098,1264890,1252733,245885,277619,14406,14946,128011,146888,3680,3540,25921,29372,1286487,1277216,253487,287177,24702,26662,139358,159363,6775,6842,385112,377252,346188,337302,14652,16656,11802,10502,3642,3594,1371,1174,7457,8024,352742,344332,17633,20128,15673,14538,5404,5503,2048,1890
R,2,2015,44,4396262,2179416,2216846,1707423,1687668,272804,308202,27181,26096,132520,151828,4904,4970,34584,38082,1736651,1719617,283817,321455,42139,42514,145701,166195,8933,9250,1790607,1840059,1357877,1351287,257932,291290,15174,15506,128931,148148,3616,3714,27077,30114,1380509,1376291,265929,301161,26217,27910,140313,160517,6923,7235,388809,376787,349546,336381,14872,16912,12007,10590,3589,3680,1288,1256,7507,7968,356142,343326,17888,20294,15922,14604,5388,5678,2010,2015
R,2,2015,45,4326212,2152831,2173381,1693121,1663668,266234,296608,26452,25307,128973,146975,5129,4898,32922,35925,1720927,1693710,276358,308764,41010,41152,141479,160584,9066,8955,1769089,1805431,1347921,1334296,251713,280530,14714,15229,125437,143351,3832,3735,25472,28290,1369167,1357714,258865,289459,25357,27179,136203,155043,7073,7091,383742,367950,345200,329372,14521,16078,11738,10078,3536,3624,1297,1163,7450,7635,351760,335996,17493,19305,15653,13973,5276,5541,1993,1864
R,2,2015,46,4098767,2034149,2064618,1600256,1582911,250964,279794,25315,23989,123131,140111,4427,4526,30056,33287,1625555,1610664,259935,290853,39081,39088,134417,152468,7971,8352,1678563,1722159,1280374,1276516,237270,264665,14311,14545,119982,136819,3293,3378,23333,26236,1299790,1298111,243572,272720,24553,26035,129702,147556,6198,6568,355586,342459,319882,306395,13694,15129,11004,9444,3149,3292,1134,1148,6723,7051,325765,312553,16363,18133,14528,13053,4715,4912,1773,1784
R,2,2015,47,4064691,2014155,2050536,1591287,1576836,251517,283062,24361,24055,113583,130177,4503,4355,28904,32051,1615601,1603468,260068,293796,37855,38834,124315,141772,7848,8158,1668567,1715339,1280243,1276760,238089,268095,13938,14874,110513,127087,3344,3298,22440,25225,1298860,1297468,244057,275874,23988,26192,119779,137041,6151,6470,345588,335197,311044,300076,13428,14967,10423,9181,3070,3090,1159,1057,6464,6826,316741,306000,16011,17922,13867,12642,4536,4731,1697,1688
R,2,2015,48,4087898,2020006,2067892,1601142,1598602,252500,285861,24076,23863,109561,123914,4534,4371,28193,31281,1624592,1624493,260941,296377,37496,38630,119842,135000,7985,8027,1685452,1742765,1299536,1307366,239663,271402,14155,15154,106608,120906,3416,3318,22074,24619,1317625,1327486,245570,279020,24356,26468,115452,130450,6329,6379,334554,325127,301606,291236,12837,14459,9921,8709,2953,3008,1118,1053,6119,6662,306967,297007,15371,17357,13140,12162,4390,4550,1656,1648
R,2,2015,49,4230548,2092334,2138214,1657028,1652568,265270,297616,25146,24718,111815,127271,4498,4412,28577,31629,1680781,1678745,273678,307901,39089,39935,122019,138507,7988,8166,1757141,1814451,1355473,1362996,251977,282937,14985,15886,108929,124180,3435,3413,22342,25039,1373771,1383434,257846,290411,25601,27735,117742,133838,6359,6555,335193,323763,301555,289572,13293,14679,10161,8832,2886,3091,1063,999,6235,6590,307010,295311,15832,17490,13488,12200,4277,4669,1629,1611
R,2,2015,50,4486237,2213575,2272662,1764847,1770809,275310,310573,25812,25700,113575,128588,4602,4616,29429,32376,1789366,1797521,283688,320913,40485,41898,124033,139694,8148,8440,1882175,1948612,1466296,1480394,262568,296117,15904,16927,110659,125648,3571,3606,23177,25920,1485336,1501492,268422,303696,27200,29801,119721,135268,6538,6838,331400,324050,298551,290415,12742,14456,9908,8773,2916,2940,1031,1010,6252,6456,304030,296029,15266,17217,13285,12097,4312,4426,1610,1602
R,2,2015,51,4467716,2194791,2272925,1756995,1779889,266712,301751,25071,25192,112703,129756,4335,4445,28975,31892,1781075,1806135,274754,311572,39845,41316,122918,140736,7843,8314,1883250,1963032,1476640,1502586,254412,287846,15776,16637,110028,126874,3334,3481,23060,25608,1495574,1523387,260111,295056,27322,29550,118909,136339,6299,6730,311541,309893,280355,277303,12300,13905,9295,8555,2675,2882,1001,964,5915,6284,285501,282748,14643,16516,12523,11766,4009,4397,1544,1584
R,2,2015,52,4480824,2198509,2282315,1765202,1795156,265283,301003,24630,25052,110714,125226,4300,4401,28380,31477,1788870,1820977,273004,310777,38963,41368,120773,135815,7753,8122,1898952,1981992,1495241,1526073,253676,287812,15655,16762,108082,122459,3375,3488,22923,25398,1514135,1546652,259159,295024,27099,29893,116904,131609,6345,6603,299557,300323,269961,269083,11607,13191,8975,8290,2632,2767,925,913,5457,6079,274735,274325,13845,15753,11864,11475,3869,4206,1408,1519
R,2,2015,53,4467643,2188828,2278815,1775480,1809724,258557,295633,23941,24780,98581,113804,4220,4141,28049,30733,1798823,1834860,266041,305193,38477,41073,108456,123964,7611,7754,1906809,1995324,1521369,1555722,247619,283245,15587,16971,96202,111182,3378,3290,22654,24914,1540013,1575867,252972,290315,27199,30235,104814,119967,6255,6312,282019,283491,254111,254002,10938,12388,8354,7809,2379,2622,842,851,5395,5819,258810,258993,13069,14878,11278,10838,3642,3997,1356,1442
R,2,2015,54,4555210,2226223,2328987,1801491,1845563,266096,303316,23952,24966,102554,120305,4162,4316,27968,30521,1824847,1870527,273438,312489,38562,41233,112300,130494,7509,7927,1946748,2045132,1549702,1590668,255277,290995,15565,17364,100100,117657,3330,3480,22774,24968,1568489,1610854,260606,297891,27343,30664,108692,126496,6153,6551,279475,283855,251789,254895,10819,12321,8387,7602,2454,2648,832,836,5194,5553,256358,259673,12832,14598,11219,10569,3608,3998,1356,1376
R,2,2015,55,4526462,2216226,2310236,1797551,1833991,263464,300946,23375,24356,100508,117090,4126,4056,27202,29797,1820223,1858379,270517,310056,37625,40347,110145,126832,7365,7535,1948867,2039663,1556628,1591566,253027,288929,15472,16988,98193,114589,3302,3275,22245,24316,1575013,1611201,258129,295742,27033,30093,106648,123049,6039,6223,267359,270573,240923,242425,10437,12017,7903,7368,2315,2501,824,781,4957,5481,245210,247178,12388,14314,10592,10254,3497,3783,1326,1312
R,2,2015,56,4361452,2123513,2237939,1727349,1782536,249437,286850,21412,22893,96221,113784,3708,3841,25386,28035,1748444,1805498,256027,295199,35094,38284,104906,122873,6624,6982,1882513,1987929,1510403,1558296,239639,275757,14445,16153,94123,111499,2992,3131,20911,23093,1527617,1577026,244457,282010,25683,28924,101790,119423,5473,5825,241000,250010,216946,224240,9798,11093,6967,6740,2098,2285,716,710,4475,4942,220827,228472,11570,13189,9411,9360,3116,3450,1151,1157
R,2,2015,57,4383630,2130165,2253465,1739480,1803673,245262,283471,21496,22598,95212,112511,3608,3699,25107,27513,1760225,1826150,251755,291719,35153,37986,103811,121137,6540,6809,1896080,2008928,1528573,1583875,235992,272869,14486,16140,93223,110438,2943,2973,20863,22633,1545649,1602135,240852,279051,25797,28914,100871,117951,5441,5635,234085,244537,210907,219798,9270,10602,7010,6458,1989,2073,665,726,4244,4880,214576,224015,10903,12668,9356,9072,2940,3186,1099,1174
R,2,2015,58,4258399,2060713,2197686,1685516,1757507,235398,277650,20317,21727,92380,110771,3428,3448,23674,26583,1705189,1779340,241528,285527,33408,36897,100256,118892,6137,6453,1840899,1965468,1487628,1549046,226524,267434,13762,15595,90510,108603,2775,2841,19700,21949,1503843,1566852,231078,273335,24625,28290,97524,115666,5114,5406,219814,232218,197888,208461,8874,10216,6555,6132,1870,2168,653,607,3974,4634,201346,212488,10450,12192,8783,8607,2732,3226,1023,1047
R,2,2015,59,4153225,2005058,2148167,1643746,1722253,224951,265995,19521,20986,90849,110275,3204,3461,22787,25197,1662648,1742749,230787,273467,32081,35339,98444,118113,5825,6285,1794323,1922710,1453928,1519445,216356,256347,13349,15116,89061,108195,2639,2812,18990,20795,1469525,1536152,220650,261962,23817,27123,95819,115000,4913,5217,210735,225457,189818,202808,8595,9648,6172,5870,1788,2080,565,649,3797,4402,193123,206597,10137,11505,8264,8216,2625,3113,912,1068
R,2,2015,60,4102609,1975341,2127268,1625590,1712806,217543,258812,18507,19865,88838,108407,3139,3293,21724,24085,1643555,1732410,223072,265911,30703,33641,96015,115744,5628,6073,1776326,1911433,1445543,1517644,209663,249920,13019,14630,87165,106498,2601,2720,18335,20021,1460560,1533702,213816,255307,23354,26250,93593,112936,4763,5124,199015,215835,180047,195162,7880,8892,5488,5235,1673,1909,538,573,3389,4064,182995,198708,9256,10604,7349,7391,2422,2808,865,949
R,2,2015,61,3875929,1856141,2019788,1538570,1637229,196779,239331,16982,18241,81017,99694,2756,2958,20037,22335,1555250,1655436,201727,245803,28501,31266,87428,106429,4993,5487,1676719,1823123,1376355,1459399,189558,231184,12002,13464,79550,97983,2282,2456,16972,18637,1390398,1474396,193264,236072,21832,24477,85281,103931,4240,4675,179422,196665,162215,177830,7221,8147,4980,4777,1467,1711,474,502,3065,3698,164852,181040,8463,9731,6669,6789,2147,2498,753,812
R,2,2015,62,3790811,1811416,1979395,1506931,1608509,186740,229963,15844,17464,80572,99626,2748,2886,18581,20947,1522286,1625596,191356,235973,26460,29759,86626,105918,4898,5314,1643801,1792970,1355244,1439687,180020,222234,11286,12977,79153,97979,2338,2417,15760,17676,1368142,1453937,183493,226888,20372,23528,84566,103491,4216,4517,167615,186425,151687,168822,6720,7729,4558,4487,1419,1647,410,469,2821,3271,154144,171659,7863,9085,6088,6231,2060,2427,682,797
R,2,2015,63,3616926,1725035,1891891,1444432,1545147,174538,218299,14673,16233,71578,90029,2404,2633,17410,19550,1458818,1561199,178842,223926,24961,28028,76971,95521,4420,4820,1569203,1719168,1302804,1388896,168582,210949,10657,12127,70321,88542,2039,2212,14800,16442,1314932,1402204,171862,215264,19427,22264,75164,93361,3807,4113,155832,172723,141628,156251,5956,7350,4016,4106,1257,1487,365,421,2610,3108,143886,158995,6980,8662,5534,5764,1807,2160,613,707
R,2,2015,64,3488154,1657318,1830836,1377885,1484959,171808,214955,14337,15745,74099,93959,2428,2498,16761,18720,1391795,1500122,175982,220475,24196,26858,79260,99490,4352,4673,1506588,1660179,1241141,1330477,165797,207721,10494,11697,72854,92439,2061,2122,14241,15723,1252850,1343057,168923,211947,18977,21220,77469,97256,3775,3992,150730,170657,136744,154482,6011,7234,3843,4048,1245,1520,367,376,2520,2997,138945,157065,7059,8528,5219,5638,1791,2234,577,681
R,2,2015,65,3436583,1633269,1803314,1365162,1470084,162601,206055,13790,14849,73613,92031,2378,2499,15725,17796,1378183,1484520,166480,211231,23265,25559,78293,97062,4228,4575,1491747,1641943,1236525,1323594,157082,199205,10189,11272,72512,90671,2010,2109,13429,15092,1247570,1335703,160075,203235,18354,20555,76667,95077,3635,3927,141522,161371,128637,146490,5519,6850,3601,3577,1101,1360,368,390,2296,2704,130613,148817,6405,7996,4911,5004,1626,1985,593,648
R,2,2015,66,3333094,1579787,1753307,1330421,1442210,150812,192547,12858,13965,68740,85386,2206,2323,14750,16876,1342609,1456048,154424,197362,21762,24202,73170,90114,3901,4206,1449769,1603012,1212104,1305540,145813,186355,9645,10670,67689,84120,1874,1979,12644,14348,1222471,1317189,148602,190100,17374,19606,71629,88247,3368,3623,130018,150295,118317,136670,4999,6192,3213,3295,1051,1266,332,344,2106,2528,120138,138859,5822,7262,4388,4596,1541,1867,533,583
R,2,2015,67,3405955,1613031,1792924,1378796,1499378,141105,181316,12285,13288,64223,80153,2058,2096,14564,16693,1390952,1513181,144654,185954,21269,23629,68347,84696,3717,3942,1488064,1648100,1264918,1367349,136442,175473,9195,10223,63221,78992,1761,1784,12527,14279,1275293,1379033,139176,179131,17053,19250,66875,82995,3244,3419,124967,144824,113878,132029,4663,5843,3090,3065,1002,1161,297,312,2037,2414,115659,134148,5478,6823,4216,4379,1472,1701,473,523
R,2,2015,68,3109486,1468566,1640920,1261011,1378110,122983,160208,11184,12176,58336,73462,1858,1868,13194,15096,1272126,1390637,126065,164296,19299,21419,62053,77614,3383,3573,1356198,1508221,1158458,1257115,118803,154863,8463,9410,57537,72365,1586,1586,11351,12882,1167977,1267698,121171,158058,15581,17454,60821,76028,2919,3101,112368,132699,102553,120995,4180,5345,2721,2766,799,1097,272,282,1843,2214,104149,122939,4894,6238,3718,3965,1232,1586,464,472
R,2,2015,69,2500596,1172624,1327972,993606,1100216,105746,140111,9138,10211,51722,63259,1694,1797,10718,12378,1002493,1110409,108313,143485,15488,17578,54975,66827,3046,3281,1071743,1206746,901419,989527,101958,135224,6782,7702,50957,62326,1462,1540,9165,10427,908952,998025,103909,137790,12292,14031,53854,65436,2647,2854,100881,121226,92187,110689,3788,4887,2356,2509,765,933,232,257,1553,1951,93541,112384,4404,5695,3196,3547,1121,1391,399,427
R,2,2015,70,2484885,1158617,1326268,987133,1103938,101306,136627,8705,9872,49556,61869,1510,1704,10407,12258,995860,1114056,103784,140037,14894,17246,52600,65316,2833,3188,1065321,1212295,901776,999679,97848,132204,6586,7513,48860,60978,1300,1456,8951,10465,909213,1008245,99734,134847,12021,13951,51580,64005,2486,2783,93296,113973,85357,104259,3458,4423,2119,2359,696,891,210,248,1456,1793,86647,105811,4050,5190,2873,3295,1020,1311,347,405
R,2,2015,71,2463243,1142670,1320573,984094,1114179,94665,129131,7997,9267,44963,54929,1382,1429,9569,11638,992164,1123855,96783,132264,13876,16383,47668,58063,2589,2823,1057861,1214269,906398,1016833,91485,125009,6135,7168,44322,54119,1208,1224,8313,9916,913387,1025011,93116,127434,11345,13383,46729,56855,2281,2466,84809,106304,77696,97346,3180,4122,1862,2099,641,810,174,205,1256,1722,78777,98844,3667,4830,2531,3000,939,1208,308,357
R,2,2015,72,2388178,1102607,1285571,951557,1086798,89572,124164,7506,8624,43788,53756,1189,1408,8995,10821,959100,1095790,91711,127072,13068,15327,46259,56654,2231,2616,1024188,1184005,879647,993894,86598,120076,5882,6615,43220,52987,1031,1172,7810,9261,886176,1001546,88249,122318,10837,12509,45413,55528,1943,2247,78419,101566,71910,92904,2974,4088,1624,2009,568,769,158,236,1185,1560,72924,94244,3462,4754,2231,2818,846,1126,288,369
R,2,2015,73,2079523,951881,1127642,818377,949100,78549,111088,6723,7602,39209,48930,1083,1214,7940,9708,824991,957161,80407,113689,11530,13544,41520,51586,2035,2306,881493,1037855,753804,866593,75955,107728,5222,5923,38687,48243,945,1005,6880,8363,759503,873490,77385,109763,9485,11158,40744,50574,1794,1981,70388,89787,64573,82507,2594,3360,1501,1679,522,687,138,209,1060,1345,65488,83671,3022,3926,2045,2386,776,1012,241,325
R,2,2015,74,1927950,873737,1054213,747787,884214,73062,105495,6168,7214,38344,47265,1033,1152,7343,8873,753917,891554,74718,107893,10584,12523,40576,49802,1932,2203,806683,966461,686154,803575,70620,102090,4766,5633,37857,46605,908,966,6378,7592,691458,809801,71891,103947,8664,10278,39847,48841,1710,1898,67054,87752,61633,80639,2442,3405,1402,1581,487,660,125,186,965,1281,62459,81753,2827,3946,1920,2245,729,961,222,305
R,2,2015,75,1803761,814612,989149,697424,829210,68233,99579,5541,6641,35746,44014,941,1172,6727,8533,703078,836280,69762,101884,9494,11741,37797,46415,1759,2202,752099,906496,640000,753268,65898,96374,4265,5169,35275,43405,813,970,5848,7310,644886,759300,67082,98138,7756,9641,37121,45519,1548,1871,62513,82653,57424,75942,2335,3205,1276,1472,471,609,128,202,879,1223,58192,76980,2680,3746,1738,2100,676,896,211,331
R,2,2015,76,1721426,772771,948655,666382,802412,61810,91576,5084,6184,32640,39843,802,1024,6053,7616,671477,808753,63184,93594,8755,10732,34437,42010,1493,1920,715482,871055,613604,731040,59735,88579,3958,4799,32240,39308,682,851,5263,6478,618004,736399,60798,90117,7200,8761,33846,41206,1309,1623,57289,77600,52778,71372,2075,2997,1126,1385,400,535,120,173,790,1138,53473,72354,2386,3477,1555,1971,591,804,184,297
R,2,2015,77,1605775,713879,891896,615402,752995,57077,86894,4574,5718,30401,38260,771,980,5654,7049,620187,758857,58414,88823,7913,9814,32110,40273,1415,1835,660856,819622,566498,686548,55221,84099,3541,4443,30034,37738,652,812,4910,5982,570637,691476,56246,85573,6500,8016,31561,39503,1217,1566,53023,72274,48904,66447,1856,2795,1033,1275,367,522,119,168,744,1067,49550,67381,2168,3250,1413,1798,549,770,198,269
R,2,2015,78,1490063,654043,836020,565587,708092,51025,80255,4050,5176,27628,35155,679,849,5074,6493,569878,713476,52169,82022,6978,8967,29236,37038,1275,1609,605043,768018,520290,645318,49243,77725,3171,3987,27318,34675,589,729,4432,5584,524013,649913,50113,79105,5779,7306,28777,36355,1129,1405,49000,68002,45297,62774,1782,2530,879,1189,310,480,90,120,642,909,45865,63563,2056,2917,1199,1661,459,683,146,204
R,2,2015,79,1416637,613975,802662,531649,679234,48318,77863,3695,4939,25090,33562,623,800,4600,6264,535490,684422,49380,79541,6347,8582,26519,35386,1212,1511,568188,738067,489336,619675,46657,75464,2872,3794,24796,33101,542,664,3985,5369,492653,624088,47462,76772,5222,6981,26073,34707,1060,1299,45787,64595,42313,59559,1661,2399,823,1145,294,461,81,136,615,895,42837,60334,1918,2769,1125,1601,446,679,152,212
R,2,2015,80,1328690,568826,759864,494655,646464,43509,72145,3291,4477,22605,30300,564,707,4202,5771,498250,651256,44440,73683,5688,7860,23909,32023,1085,1374,527218,699976,456039,591132,42114,69963,2551,3414,22322,29874,489,598,3703,4995,459196,595256,42848,71171,4707,6394,23482,31411,965,1192,41608,59888,38616,55332,1395,2182,740,1063,283,426,75,109,499,776,39054,56000,1592,2512,981,1466,427,612,120,182
R,2,2015,81,1193187,503626,689561,439007,586512,37532,64928,2813,3851,20089,28424,521,645,3664,5201,442128,590849,38347,66288,4893,6862,21273,29962,960,1283,467324,635850,405342,536824,36311,62948,2178,2966,19844,28049,444,564,3205,4499,408067,540556,36937,64013,4030,5632,20917,29421,838,1126,36302,53711,33665,49688,1221,1980,635,885,245,375,77,81,459,702,34061,50293,1410,2275,863,1230,356,541,122,157
R,2,2015,82,1163426,481610,681816,421146,582280,35403,63111,2590,3771,18662,27160,450,603,3359,4891,423982,586367,36174,64436,4450,6602,19761,28558,874,1208,448025,630634,389948,534933,34262,61200,2004,2935,18428,26802,399,522,2984,4242,392457,538456,34877,62268,3678,5456,19429,28023,786,1059,33585,51182,31198,47347,1141,1911,586,836,234,358,51,81,375,649,31525,47911,1297,2168,772,1146,332,535,88,149
R,2,2015,83,1076186,439730,636456,389772,551221,28623,53415,2155,3225,15912,23627,380,516,2888,4452,392250,554950,29288,54585,3749,5818,16857,24897,745,1050,409003,590101,361055,508183,27728,51816,1642,2468,15725,23335,321,453,2532,3846,363214,511382,28258,52737,3050,4745,16584,24471,643,922,30727,46355,28717,43038,895,1599,513,757,187,292,59,63,356,606,29036,43568,1030,1848,699,1073,273,426,102,128
R,2,2015,84,1038545,414424,624121,366760,540386,27113,51943,2009,3103,15367,23871,376,515,2799,4303,369129,543999,27731,53098,3560,5542,16310,25152,727,1018,385150,578256,339502,497799,26159,50377,1511,2341,15199,23588,332,432,2447,3719,341577,500900,26643,51270,2876,4491,16040,24723,648,887,29274,45865,27258,42587,954,1566,498,762,168,283,44,83,352,584,27552,43099,1088,1828,684,1051,270,429,79,131
R,2,2015,85,939591,366322,573269,324801,497245,23759,48078,1806,2690,13212,21031,337,466,2407,3759,326857,500356,24313,49118,3162,4834,13964,22112,645,922,340425,532604,300662,459424,22935,46684,1373,2070,13066,20759,293,402,2096,3265,302444,462117,23369,47503,2573,3974,13736,21717,561,804,25897,40665,24139,37821,824,1394,433,620,146,272,44,64,311,494,24413,38239,944,1615,589,860,228,395,84,118
R,2,2015,86,852671,324590,528081,289253,460282,20186,42814,1513,2342,11286,18696,254,409,2098,3538,291009,463231,20671,43798,2708,4365,11954,19706,508,844,302224,491941,268343,426774,19499,41513,1144,1769,11163,18473,224,344,1851,3068,269884,429305,19892,42299,2221,3572,11768,19371,448,733,22366,36140,20910,33508,687,1301,369,573,123,223,30,65,247,470,21125,33926,779,1499,487,793,186,335,60,111
R,2,2015,87,778417,287750,490667,256505,429163,17820,39176,1266,2143,10117,16705,210,332,1832,3148,258061,431795,18218,39991,2289,4001,10706,17577,444,731,268712,458663,238649,399410,17287,38066,960,1637,10013,16504,180,278,1623,2768,240025,401709,17609,38715,1872,3309,10550,17284,392,633,19038,32004,17856,29753,533,1110,306,506,104,201,30,54,209,380,18036,30086,609,1276,417,692,156,293,52,98
R,2,2015,88,682990,245480,437510,218875,383579,15274,34342,1077,1887,8526,14663,166,303,1562,2736,220202,385899,15637,35123,1968,3436,9008,15400,355,618,229132,409429,203579,357507,14770,33345,841,1455,8432,14473,142,264,1368,2385,204740,359512,15055,33972,1633,2838,8859,15137,305,547,16348,28081,15296,26072,504,997,236,432,94,190,24,39,194,351,15462,26387,582,1151,335,598,149,263,50,71
R,2,2015,89,598963,207172,391791,184368,343587,13022,30792,905,1572,7462,13099,125,256,1290,2485,185461,345655,13338,31519,1624,3006,7862,13755,282,544,193387,367278,171468,320802,12634,29938,666,1209,7384,12934,105,219,1130,2176,172423,322606,12888,30528,1298,2491,7742,13513,244,473,13785,24513,12900,22785,388,854,239,363,78,165,20,37,160,309,13038,23049,450,991,326,515,120,242,38,71
