UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4.1,2010,18,4500855,2305473,2195382,1712901,1621164,373308,362447,36931,33724,106093,100550,6437,5973,69803,71524,1774453,1684062,403416,395003,59284,55977,132146,126932,12981,12611,1828202,1754541,1295479,1237535,349530,339245,21537,20174,101235,95698,4513,4225,55908,57664,1344792,1288333,373943,365793,37450,36143,123279,118002,9654,9374,477271,440841,417422,383629,23778,23202,15394,13550,4858,4852,1924,1748,13895,13860,429661,395729,29473,29210,21834,19834,8867,8930,3327,3237
R,4.1,2010,19,4585234,2341984,2243250,1743389,1657052,373979,368827,36253,33139,114611,108699,6958,6330,66794,69203,1801834,1717543,401925,399756,57683,54823,140485,134783,13717,13049,1864137,1807444,1326148,1278989,349549,344875,20839,19906,109387,103574,4952,4580,53262,55520,1372653,1327487,371930,369972,36032,35439,131355,125547,10280,9883,477847,435806,417241,378063,24430,23952,15414,13233,5224,5125,2006,1750,13532,13683,429181,390056,29995,29784,21651,19384,9130,9236,3437,3166
R,4.1,2010,20,4519129,2308319,2210810,1726092,1634953,361443,360766,35635,32344,115910,111572,7163,6518,62076,64657,1780315,1691434,386950,389251,55966,52745,139983,136093,13425,12795,1835844,1788153,1313079,1268332,337531,337170,20339,19562,110760,106592,5057,4746,49078,51751,1355918,1313525,357756,360012,34638,34033,131101,127453,9944,9686,472475,422657,413013,366621,23912,23596,15296,12782,5150,4980,2106,1772,12998,12906,424397,377909,29194,29239,21328,18712,8882,8640,3481,3109
R,4.1,2010,21,4354294,2223198,2131096,1671855,1581445,334436,338027,34055,30408,118246,114775,6962,6255,57644,60186,1722043,1633932,357384,364085,53207,49557,140926,137886,12919,12118,1767123,1729050,1272522,1232055,311801,315712,19023,18321,113422,109952,4949,4622,45406,48388,1311998,1274195,329732,336662,32411,32126,132645,129678,9636,9268,456075,402046,399333,349390,22635,22315,15032,12087,4824,4823,2013,1633,12238,11798,410045,359737,27652,27423,20796,17431,8281,8208,3283,2850
R,4.1,2010,22,4264642,2177797,2086845,1654405,1561861,313868,319957,33269,29796,115096,111469,6943,6208,54216,57554,1701441,1612058,335231,344427,51403,48199,136525,133886,12682,11986,1719882,1687947,1251912,1214788,292372,298115,18218,17672,110433,106957,4862,4555,42085,45860,1288289,1254797,308811,317440,30554,30734,128523,126057,9367,9140,457915,398898,402493,347073,21496,21842,15051,12124,4663,4512,2081,1653,12131,11694,413152,357261,26420,26987,20849,17465,8002,7829,3315,2846
R,4.1,2010,23,4198571,2140799,2057772,1637521,1545995,298975,309298,32595,28950,113671,112203,6888,6097,51149,55229,1682085,1594116,318614,332627,50086,47312,133952,133386,12237,11524,1686751,1661719,1237654,1200865,278048,287898,17651,16990,109107,107862,4783,4435,39508,43669,1272000,1238834,292885,306259,29534,29944,126270,125858,8976,8718,454048,396053,399867,345130,20927,21400,14944,11960,4564,4341,2105,1662,11641,11560,410085,355282,25729,26368,20552,17368,7682,7528,3261,2806
R,4.1,2010,24,4249363,2164063,2085300,1661113,1570439,295391,307628,32495,29160,117955,118290,7056,6271,50053,53512,1704590,1616824,314335,329657,49900,47094,137664,139177,12438,11822,1702279,1684976,1254330,1221171,274198,286128,17018,16991,113380,113854,4931,4685,38422,42147,1287587,1257615,288412,303191,28782,29728,129962,131572,9140,9111,461784,400324,406783,349268,21193,21500,15477,12169,4575,4436,2125,1586,11631,11365,417003,359209,25923,26466,21118,17366,7702,7605,3298,2711
R,4.1,2010,25,4262350,2161308,2101042,1663025,1581643,289153,305404,32041,29004,121568,126238,6885,6195,48636,52558,1705282,1627262,307176,326240,49256,47029,140874,147121,12114,11611,1699058,1696485,1255291,1227790,268199,284324,16968,16769,116947,121911,4735,4530,36918,41161,1287226,1263435,281472,300212,28473,29461,133153,139693,8803,8833,462250,404557,407734,353853,20954,21080,15073,12235,4621,4327,2150,1665,11718,11397,418056,363827,25704,26028,20783,17568,7721,7428,3311,2778
R,4.1,2010,26,4152305,2097088,2055217,1614883,1543590,276393,296269,31255,28384,121112,129836,6605,6039,46840,51099,1655346,1587817,293462,316141,47936,46328,140007,150144,11935,11505,1650473,1658297,1220883,1196456,256376,275596,16270,16302,116617,125687,4654,4448,35673,39808,1251499,1230814,268923,290646,27494,28908,132526,142890,8853,8754,446615,396920,394000,347134,20017,20673,14985,12082,4495,4149,1951,1591,11167,11291,403847,357003,24539,25495,20442,17420,7481,7254,3082,2751
R,4.1,2010,27,4248869,2140651,2108218,1650930,1582280,280290,303198,31961,29064,123535,136239,6696,6139,47239,51298,1691754,1626528,297496,323147,49034,47332,142287,156526,11939,11617,1680506,1697225,1244243,1222497,260095,281686,16693,16638,118990,131948,4681,4501,35804,39955,1274990,1256768,272612,296808,28213,29532,134709,149119,8784,8875,460145,410993,406687,359783,20195,21512,15268,12426,4545,4291,2015,1638,11435,11343,416764,369760,24884,26339,20821,17800,7578,7407,3155,2742
R,4.1,2010,28,4215249,2118605,2096644,1636462,1573007,276060,300316,30593,28173,123099,139441,6567,6034,45824,49673,1675987,1615755,292587,319760,47437,46165,141202,158740,11736,11359,1665734,1686514,1236196,1213412,256150,279330,15723,15818,118574,135063,4596,4369,34495,38522,1265730,1246444,268069,293992,27023,28433,133670,151384,8646,8593,452871,410130,400266,359595,19910,20986,14870,12355,4525,4378,1971,1665,11329,11151,410257,369311,24518,25768,20414,17732,7532,7356,3090,2766
R,4.1,2010,29,4223076,2117939,2105137,1637331,1577352,278315,306013,30788,28607,119612,137973,6547,5826,45346,49366,1676410,1620016,294757,325545,47582,46514,137485,156882,11663,11087,1663686,1693400,1234913,1216214,258878,284754,16017,16278,115028,133700,4580,4242,34270,38212,1264230,1249061,270814,299371,27353,28908,129991,149703,8633,8459,454253,411737,402418,361138,19437,21259,14771,12329,4584,4273,1967,1584,11076,11154,412180,370955,23943,26174,20229,17606,7494,7179,3030,2628
R,4.1,2010,30,4285668,2160802,2124866,1664868,1586832,287929,312684,31125,28369,125582,142248,6650,6097,44648,48636,1703353,1628595,303917,331729,48012,46177,142935,161062,11745,11349,1693930,1707063,1251710,1219907,267584,291270,15874,15952,121000,137904,4586,4468,33176,37562,1280080,1251947,278929,305464,27088,28544,135312,153763,8560,8644,466872,417803,413158,366925,20345,21414,15251,12417,4582,4344,2064,1629,11472,11074,423273,376648,24988,26265,20924,17633,7623,7299,3185,2705
R,4.1,2010,31,3970218,1988155,1982063,1534953,1481064,261172,290291,28342,26383,117196,134042,5737,5429,40755,44854,1569994,1519554,275748,307549,43929,43128,133008,151442,10284,10204,1568471,1594460,1162560,1140779,243280,270461,14871,14832,113060,130052,4073,3894,30627,34442,1188647,1170159,253772,283193,25379,26579,126303,144731,7642,7711,419684,387603,372393,340285,17892,19830,13471,11551,4136,3990,1664,1535,10128,10412,381347,349395,21976,24356,18550,16549,6705,6711,2642,2493
R,4.1,2010,32,3986847,1994476,1992371,1544686,1495722,258096,286962,28480,26634,117322,133637,5867,5362,40025,44054,1578986,1533406,272170,303795,43889,43386,133070,150656,10250,9997,1566634,1595353,1164525,1145887,240309,267386,14761,14980,113147,129459,4111,3920,29781,33721,1189766,1174522,250259,279615,25059,26735,126227,143854,7538,7627,427842,397018,380161,349835,17787,19576,13719,11654,4175,4178,1756,1442,10244,10333,389220,358884,21911,24180,18830,16651,6843,6802,2712,2370
R,4.1,2010,33,3880150,1936863,1943287,1498501,1457015,248292,278351,27630,25743,118709,135134,5617,5245,38114,41799,1531322,1492567,261460,294111,42558,41776,133560,151508,9844,9780,1520296,1552407,1127787,1111485,231164,259375,14479,14622,114565,131116,3980,3770,28321,32039,1151884,1138498,240314,270948,24585,25922,126932,144878,7293,7403,416567,390880,370714,345530,17128,18976,13151,11121,4144,4018,1637,1475,9793,9760,379438,354069,21146,23163,17973,15854,6628,6630,2551,2377
R,4.1,2010,34,3839216,1916204,1923012,1479458,1440931,244824,274498,27096,25422,122769,137289,5259,5043,36798,39829,1511023,1474830,257366,289162,41498,40920,137372,153003,9375,9281,1504119,1534883,1111855,1097077,228232,255920,14089,14241,118752,133298,3748,3683,27443,30664,1135130,1122958,236938,266630,23860,25301,130998,146582,6988,7068,412085,388129,367603,343854,16592,18578,13007,11181,4017,3991,1511,1360,9355,9165,375893,351872,20428,22532,17638,15619,6374,6421,2387,2213
R,4.1,2010,35,3956434,1980916,1975518,1534209,1485508,250448,279404,27468,25721,128321,141524,5493,4901,34977,38460,1563919,1518077,262165,293420,41591,40915,142105,156727,9474,8894,1561904,1583388,1158075,1135891,234638,261800,14180,14559,124438,137726,3957,3601,26616,29811,1180460,1160905,243068,272084,23891,25380,136214,150786,7169,6813,419012,392130,376134,349617,15810,17604,13288,11162,3883,3798,1536,1300,8361,8649,383459,357172,19097,21336,17700,15535,5891,5941,2305,2081
R,4.1,2010,36,3802087,1890595,1911492,1462874,1434197,239580,271638,26020,24875,123937,139287,4887,4788,33297,36707,1491157,1465128,250557,284880,39577,39528,137151,153835,8680,8753,1499567,1536395,1111473,1099394,225006,254822,13693,14176,120402,135685,3547,3559,25446,28759,1132857,1123407,232823,264676,23181,24891,131685,148201,6624,6737,391028,375097,351401,334803,14574,16816,12327,10699,3535,3602,1340,1229,7851,7948,358300,341721,17734,20204,16396,14637,5466,5634,2056,2016
R,4.1,2010,37,3934445,1953386,1981059,1510461,1486807,251497,284419,26414,25265,126545,142931,4907,4777,33562,36860,1538838,1517837,262192,297545,40405,40389,139887,157352,8679,8689,1562489,1604541,1158715,1150483,237048,267914,14188,14539,122972,139184,3627,3527,25939,28894,1180405,1174531,244773,277727,24167,25674,134496,151595,6677,6721,390897,376518,351746,336324,14449,16505,12226,10726,3573,3747,1280,1250,7623,7966,358433,343306,17419,19818,16238,14715,5391,5757,2002,1968
R,4.1,2010,38,4121880,2049720,2072160,1600295,1572312,259220,291726,26561,25401,125436,141045,4975,4639,33233,37037,1628334,1603489,269767,304631,40803,41037,138370,155307,8707,8619,1664495,1700867,1253845,1240251,244967,275512,14556,14986,121784,137481,3598,3457,25745,29180,1275316,1264542,252571,285068,24866,26633,132938,149856,6640,6740,385225,371293,346450,332061,14253,16214,12005,10415,3652,3564,1377,1182,7488,7857,353018,338947,17196,19563,15937,14404,5432,5451,2067,1879
R,4.1,2010,39,4364796,2167405,2197391,1705864,1680372,270984,307504,27232,26279,123986,140494,4850,4847,34489,37895,1735031,1712206,281926,320686,42144,42675,137188,154750,8878,9079,1782815,1826841,1359738,1349657,256702,291030,15299,15670,120417,136860,3562,3599,27097,30025,1382424,1374637,264724,300892,26348,28094,131808,149124,6865,7073,384590,370550,346126,330715,14282,16474,11933,10609,3569,3634,1288,1248,7392,7870,352607,337569,17202,19794,15796,14581,5380,5626,2013,2006
R,4.1,2010,40,4383274,2191249,2192025,1727874,1683944,273367,301736,27323,25762,123830,139396,5183,4892,33672,36295,1756237,1714226,283821,314078,42251,41814,136555,153093,9205,9037,1801326,1824760,1377020,1355031,258931,285909,15164,15582,120227,135738,3828,3727,26156,28773,1398786,1378804,266429,295119,26124,27782,131157,147504,7132,7156,389923,367265,350854,328913,14436,15827,12159,10180,3603,3658,1355,1165,7516,7522,357451,335422,17392,18959,16127,14032,5398,5589,2073,1881
R,4.1,2010,41,4114985,2047818,2067167,1619844,1594110,251460,280068,25483,24241,116296,131063,4429,4454,30306,33231,1645427,1621824,260413,291133,39486,39438,127566,143312,8026,8260,1693532,1729957,1300778,1292403,238204,265431,14544,14744,113109,127792,3282,3306,23615,26281,1320502,1314075,244580,273593,24987,26336,122804,138396,6227,6468,354286,337210,319066,301707,13256,14637,10939,9497,3187,3271,1147,1148,6691,6950,324925,307749,15833,17540,14499,13102,4762,4916,1799,1792
R,4.1,2010,42,4076104,2028653,2047451,1606717,1578691,254515,284418,25009,24350,108761,123623,4452,4347,29199,32022,1631250,1605279,263187,295063,38691,39173,119591,135225,7807,8186,1678864,1713875,1291720,1279949,241184,269731,14293,15077,105687,120514,3276,3288,22704,25316,1310542,1300738,247301,277534,24481,26448,115020,130490,6085,6487,349789,333576,314997,298742,13331,14687,10716,9273,3074,3109,1176,1059,6495,6706,320708,304541,15886,17529,14210,12725,4571,4735,1722,1699
R,4.1,2010,43,4105105,2035990,2069115,1620211,1606386,254696,286652,24592,24221,103565,116413,4527,4311,28399,31132,1643842,1632152,263116,297134,38181,39007,113919,127387,8018,7936,1700423,1747037,1317473,1317835,242110,272529,14520,15402,100614,113428,3395,3237,22311,24606,1335775,1337964,248086,280224,24867,26774,109515,122840,6336,6274,335567,322078,302738,288551,12586,14123,10072,8819,2951,2985,1132,1074,6088,6526,308067,294188,15030,16910,13314,12233,4404,4547,1682,1662
R,4.1,2010,44,4211496,2090267,2121229,1659380,1644159,267001,297670,25294,24649,105714,119193,4381,4326,28497,31232,1683059,1669985,275392,307860,39281,39866,115802,130157,7886,8060,1756179,1802611,1358467,1359006,254141,283443,15086,15887,102843,116132,3310,3349,22332,24794,1376762,1379249,260072,290938,25762,27801,111531,125513,6241,6446,334088,318618,300913,285153,12860,14227,10208,8762,2871,3061,1071,977,6165,6438,306297,290736,15320,16922,13519,12065,4271,4644,1645,1614
R,4.1,2010,45,4508868,2237450,2271418,1786892,1773445,281041,313361,26502,26056,108708,121644,4646,4621,29661,32291,1811584,1800069,289483,323709,41347,42241,119231,132663,8200,8474,1900794,1948599,1483320,1484161,268324,299073,16364,17237,105759,118670,3587,3582,23440,25876,1502559,1505206,274308,306725,27800,30084,114882,128185,6567,6846,336656,322819,303572,289284,12717,14288,10138,8819,2949,2974,1059,1039,6221,6415,309025,294863,15175,16984,13547,12157,4349,4478,1633,1628
R,4.1,2010,46,4519761,2230982,2288779,1790189,1796866,273604,306503,25685,25673,107977,123326,4346,4406,29181,32005,1814352,1823189,281720,316377,40630,41967,118218,134263,7984,8301,1915856,1979560,1506482,1520059,261315,292773,16171,17061,105251,120462,3339,3432,23298,25773,1525557,1541003,267147,300090,27878,30172,114125,129853,6412,6692,315126,309219,283707,276807,12289,13730,9514,8612,2726,2864,1007,974,5883,6232,288795,282186,14573,16287,12752,11795,4093,4410,1572,1609
R,4.1,2010,47,4535265,2238248,2297017,1799465,1810048,272756,305388,25402,25426,107534,120179,4236,4366,28855,31610,1823519,1835967,280548,315211,40089,41891,117736,130710,7703,8104,1934546,1997116,1525536,1541281,261136,292312,16279,17082,104895,117427,3294,3452,23406,25562,1544826,1561977,266773,299607,28053,30335,113822,126556,6274,6593,303702,299901,273929,268767,11620,13076,9123,8344,2639,2752,942,914,5449,6048,278693,273990,13775,15604,12036,11556,3914,4154,1429,1511
R,4.1,2010,48,4538796,2237734,2301062,1816429,1829375,267653,302049,24823,25309,96249,109135,4198,4134,28382,31060,1840030,1854741,275250,311740,39602,41836,106151,119347,7694,7778,1948714,2016647,1555771,1574682,256600,289736,16226,17293,93800,106481,3346,3251,22971,25204,1574693,1595062,262068,296944,28060,30766,102422,115271,6301,6287,289020,284415,260658,254693,11053,12313,8597,8016,2449,2654,852,883,5411,5856,265337,259679,13182,14796,11542,11070,3729,4076,1393,1491
R,4.1,2010,49,4605901,2264671,2341230,1838021,1862197,272291,306577,24525,25201,97403,112531,4103,4228,28328,30496,1861579,1887158,279681,315740,39443,41537,107283,122656,7495,7867,1984206,2060479,1585222,1610104,261558,294444,16101,17619,94931,109909,3283,3398,23111,25005,1604186,1630327,266983,301375,28138,31029,103616,118690,6162,6495,280465,280751,252799,252093,10733,12133,8424,7582,2472,2622,820,830,5217,5491,257393,256831,12698,14365,11305,10508,3667,3966,1333,1372
