UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2010,9,4125415,2107037,2018378,1563800,1489574,316004,306221,32426,31457,97412,96766,5551,5466,91844,88894,1647335,1570542,362664,351785,54558,52816,130897,128728,12549,12267,1624287,1554242,1143272,1085515,292254,283408,18235,17605,92468,92078,3911,3733,74147,71903,1210898,1151270,330859,321260,33360,32210,120611,118951,9154,8849,482750,464136,420528,404059,23750,22813,14191,13852,4944,4688,1640,1733,17697,16991,436437,419272,31805,30525,21198,20606,10286,9777,3395,3418
R,7,2010,10,4187063,2142168,2044895,1591539,1510110,325913,314681,33388,31969,95327,94736,5770,5386,90231,88013,1673723,1589879,371616,360092,55981,53881,127478,125807,12617,12100,1658617,1582286,1169917,1107440,302209,291711,18971,18058,90385,90038,4062,3779,73073,71260,1236695,1172260,340151,329419,34472,33209,117507,116084,9255,8836,483551,462609,421622,402670,23704,22970,14417,13911,4942,4698,1708,1607,17158,16753,437028,417619,31465,30673,21509,20672,9971,9723,3362,3264
R,7,2010,11,4115511,2104797,2010714,1570389,1492226,317846,307291,32271,31295,91160,89960,5629,5179,87502,84763,1649904,1569080,361840,350597,54458,53082,122303,119604,12617,11707,1638658,1562541,1163896,1101996,294880,285032,18508,17844,86298,85273,3940,3650,71136,68746,1228787,1164529,331606,321238,34035,33097,112477,109998,9251,8607,466139,448173,406493,390230,22966,22259,13763,13451,4862,4687,1689,1529,16366,16017,421117,404551,30234,29359,20423,19985,9826,9606,3366,3100
R,7,2010,12,4113280,2103650,2009630,1569183,1490232,319833,309214,32253,31369,92538,91407,5580,5226,84263,82182,1645532,1564821,361955,350790,54176,52824,122203,119977,12150,11486,1643746,1568589,1167451,1105717,297447,287403,18458,18069,87856,86752,3984,3684,68550,66964,1229782,1166728,332731,322213,33817,33268,112779,110750,9019,8452,459904,441041,401732,384515,22386,21811,13795,13300,4682,4655,1596,1542,15713,15218,415750,398093,29224,28577,20359,19556,9424,9227,3131,3034
R,7,2010,13,4119666,2104949,2014717,1573028,1496926,319263,309413,32076,30915,93787,92284,5477,5115,81318,80064,1646736,1569259,359221,349374,53948,52598,122576,120150,11902,11439,1648811,1578074,1174597,1115910,297093,288119,18322,17751,89118,87723,3873,3630,65808,64941,1234508,1174721,330276,321450,33643,33062,113242,111096,8754,8455,456138,436643,398431,381016,22170,21294,13754,13164,4669,4561,1604,1485,15510,15123,412228,394538,28945,27924,20305,19536,9334,9054,3148,2984
R,7,2010,14,4145614,2122913,2022701,1590560,1505607,319848,310546,32185,30695,95269,92938,5574,5289,79477,77626,1662495,1575710,358279,348687,54156,52332,123513,120231,11908,11554,1668846,1588609,1193147,1126287,298103,289545,18509,17670,90701,88383,3952,3726,64434,62998,1251683,1183375,330132,321278,33944,32990,114438,111304,8818,8593,454067,434092,397413,379320,21745,21001,13676,13025,4568,4555,1622,1563,15043,14628,410812,392335,28147,27409,20212,19342,9075,8927,3090,2961
R,7,2010,15,4231003,2170442,2060561,1620549,1529903,338227,325580,32906,31433,95529,92022,5618,5499,77613,76124,1690305,1598123,375266,362871,55108,53183,123129,118667,12138,11838,1711041,1623547,1218328,1148094,315869,304089,19113,18167,90767,87547,3977,3861,62987,61789,1275064,1203634,346670,335034,34960,33795,114074,109925,8990,8789,459401,437014,402221,381809,22358,21491,13793,13266,4762,4475,1641,1638,14626,14335,415241,394489,28596,27837,20148,19388,9055,8742,3148,3049
R,7,2010,16,4313252,2215032,2098220,1647069,1550872,355299,341675,33734,32335,97838,92627,5749,5665,75343,75046,1714470,1617847,390386,377626,56166,54674,124811,118914,12323,12099,1751045,1659747,1240163,1167802,332692,319943,19896,18920,93233,88104,4126,4048,60935,60930,1294771,1222293,361771,349842,35967,35076,115897,110198,9215,9027,463987,438473,406906,383070,22607,21732,13838,13415,4605,4523,1623,1617,14408,14116,419699,395554,28615,27784,20199,19598,8914,8716,3108,3072
R,7,2010,17,4376368,2252838,2123530,1671903,1567901,367863,350768,35054,33029,99476,94065,5971,5687,72571,72080,1736539,1632001,400918,384494,57303,55358,125709,119480,12398,11979,1783700,1687012,1260672,1186259,344633,329152,20603,19597,94850,89502,4235,4060,58707,58442,1313065,1238339,371913,356993,36527,35756,117088,110996,9280,8965,469138,436518,411231,381642,23230,21616,14451,13432,4626,4563,1736,1627,13864,13638,423474,393662,29005,27501,20776,19602,8621,8484,3118,3014
R,7,2010,18,4491005,2305733,2185272,1712946,1613578,373741,360734,36517,33816,105328,99583,6264,5864,70937,71697,1775767,1676913,404605,393272,59150,56112,131482,125810,12746,12415,1826285,1742065,1293022,1227077,350058,337840,21387,20255,100503,94796,4348,4189,56967,57908,1343490,1278355,375132,364458,37576,36350,122663,116964,9451,9242,479448,443207,419924,386501,23683,22894,15130,13561,4825,4787,1916,1675,13970,13789,432277,398558,29473,28814,21574,19762,8819,8846,3295,3173
R,7,2010,19,4571385,2334906,2236479,1735325,1650113,374843,368280,36417,33420,113872,108376,6910,6287,67539,70003,1794356,1711274,403398,399883,57981,55114,139934,134792,13667,13065,1857022,1798870,1318202,1270367,350274,344463,21057,20053,108699,103220,4933,4538,53857,56229,1365208,1319497,373206,370098,36354,35565,130790,125508,10241,9889,477884,437609,417123,379746,24569,23817,15360,13367,5173,5156,1977,1749,13682,13774,429148,391777,30192,29785,21627,19549,9144,9284,3426,3176
R,7,2010,20,4568470,2331846,2236624,1740987,1653285,366606,365448,35928,32572,117676,112666,7197,6585,63452,66068,1796407,1711048,392725,394641,56500,53504,142478,137519,13623,12952,1854002,1806959,1323209,1280422,342411,341589,20485,19655,112475,107701,5079,4791,50343,52801,1367127,1326544,363142,364993,35032,34545,133488,128772,10102,9791,477844,429665,417778,372863,24195,23859,15443,12917,5201,4965,2118,1794,13109,13267,429280,384504,29583,29648,21468,18959,8990,8747,3521,3161
R,7,2010,21,4387914,2241095,2146819,1681777,1589703,340849,343753,34294,30768,118648,115169,6959,6283,58568,61143,1732828,1643011,364419,370258,53789,50153,141430,138684,12988,12285,1782993,1741231,1280969,1237382,318018,321101,19278,18565,113757,110340,4945,4632,46026,49211,1321033,1280211,336429,342485,32835,32516,133037,130421,9700,9384,458102,405588,400808,352321,22831,22652,15016,12203,4891,4829,2014,1651,12542,11932,411795,362800,27990,27773,20954,17637,8393,8263,3288,2901
R,7,2010,22,4286987,2188228,2098759,1658211,1568070,317820,323115,33609,30016,116598,113333,6925,6220,55065,58005,1706118,1618685,339413,347934,51965,48532,138413,135801,12681,12006,1728885,1697562,1254914,1219099,295919,301084,18411,17813,111929,108757,4867,4584,42845,46225,1292095,1259454,312553,320721,30957,30948,130356,127866,9347,9186,459343,401197,403297,348971,21901,22031,15198,12203,4669,4576,2058,1636,12220,11780,414023,359231,26860,27213,21008,17584,8057,7935,3334,2820
R,7,2010,23,4217221,2151095,2066126,1641499,1549450,302602,311795,32787,29052,115558,113652,6924,6134,51725,56043,1686476,1598360,322798,335485,50361,47408,135985,135306,12337,11634,1696884,1668556,1241676,1203142,281642,290300,17846,17160,110900,109193,4850,4445,39970,44316,1276293,1241755,296987,308874,29776,30075,128170,127637,9111,8790,454211,397570,399823,346308,20960,21495,14941,11892,4658,4459,2074,1689,11755,11727,410183,356605,25811,26611,20585,17333,7815,7669,3226,2844
R,7,2010,24,4243589,2161380,2082209,1656947,1566677,295765,307960,32595,29164,118440,118480,7061,6237,50572,53691,1700880,1613206,314968,330218,50105,47189,138412,139289,12453,11719,1700389,1681936,1250942,1217337,274489,286529,17186,16975,113865,114077,4931,4634,38976,42384,1284710,1253990,288945,303918,29100,29787,130701,131711,9164,8992,460991,400273,406005,349340,21276,21431,15409,12189,4575,4403,2130,1603,11596,11307,416170,359216,26023,26300,21005,17402,7711,7578,3289,2727
R,7,2010,25,4289424,2177171,2112253,1673985,1588754,293072,308193,32227,29127,121980,126737,6972,6264,48935,53178,1716520,1634937,311256,329477,49431,47258,141431,147722,12243,11732,1712616,1706670,1264208,1234269,272025,286732,16986,16902,117418,122374,4804,4660,37175,41733,1296363,1270396,285432,303034,28482,29724,133743,140270,8898,9012,464555,405583,409777,354485,21047,21461,15241,12225,4562,4363,2168,1604,11760,11445,420157,364541,25824,26443,20949,17534,7688,7452,3345,2720
R,7,2010,26,4160810,2102375,2058435,1617050,1545778,277783,296704,31322,28419,122538,130218,6677,6040,47005,51276,1657667,1590172,295002,316681,48085,46285,141425,150743,11933,11494,1654274,1660042,1221840,1197038,257646,276208,16369,16359,117991,126048,4677,4418,35751,39971,1252554,1231544,270301,291329,27615,28937,133907,143412,8817,8732,448101,398393,395210,348740,20137,20496,14953,12060,4547,4170,2000,1622,11254,11305,405113,358628,24701,25352,20470,17348,7518,7331,3116,2762
R,7,2010,27,4237010,2135214,2101796,1645604,1576849,279879,301774,31844,29016,123832,136521,6649,6168,47406,51468,1686658,1621272,297168,321738,48787,47287,142760,156929,11884,11646,1678458,1693220,1242109,1219614,259775,280238,16560,16616,119327,132249,4645,4529,36042,39974,1273115,1253971,272364,295289,28025,29400,135239,149558,8752,8867,456756,408576,403495,357235,20104,21536,15284,12400,4505,4272,2004,1639,11364,11494,413543,367301,24804,26449,20762,17887,7521,7371,3132,2779
R,7,2010,28,4247540,2135020,2112520,1647130,1583446,278718,303362,31135,28397,125185,140855,6717,6147,46135,50313,1686989,1626778,295358,323091,48050,46570,143429,160458,11925,11523,1677783,1699064,1242981,1220894,258585,282125,16159,15963,120646,136462,4721,4456,34691,39164,1272731,1254486,270603,297055,27464,28797,135836,153055,8795,8741,457237,413456,404149,362552,20133,21237,14976,12434,4539,4393,1996,1691,11444,11149,414258,372292,24755,26036,20586,17773,7593,7403,3130,2782
R,7,2010,29,4210285,2112348,2097937,1633823,1573543,275604,302311,30385,28393,120616,138633,6470,5809,45450,49248,1672937,1616054,292044,321744,47152,46211,138553,157579,11611,11053,1661321,1687806,1234541,1213810,256148,281203,15661,16128,116051,134347,4537,4200,34383,38118,1263944,1246537,268073,295760,26963,28644,131109,150401,8581,8408,451027,410131,399282,359733,19456,21108,14724,12265,4565,4286,1933,1609,11067,11130,408993,369517,23971,25984,20189,17567,7444,7178,3030,2645
R,7,2010,30,4304244,2167540,2136704,1669655,1595065,288924,314574,31437,28789,125616,142966,6727,6109,45181,49201,1708586,1637431,305228,333876,48539,46808,143193,161923,11849,11416,1698565,1716565,1254754,1226054,268508,293059,16110,16305,120922,138639,4650,4488,33621,38020,1283482,1258574,280089,307480,27529,29043,135433,154624,8671,8715,468975,420139,414901,369011,20416,21515,15327,12484,4694,4327,2077,1621,11560,11181,425104,378857,25139,26396,21010,17765,7760,7299,3178,2701
R,7,2010,31,4042507,2026467,2016040,1562739,1505489,267192,295681,28973,26578,119986,137073,5988,5585,41589,45634,1598546,1544668,282077,313319,44716,43442,136140,154760,10720,10485,1598489,1622377,1183356,1159995,248746,275430,15171,14858,115795,133002,4187,4043,31234,35049,1210007,1189913,259424,288400,25747,26672,129329,147936,7909,7961,427978,393663,379383,345494,18446,20251,13802,11720,4191,4071,1801,1542,10355,10585,388539,354755,22653,24919,18969,16770,6811,6824,2811,2524
R,7,2010,32,3967603,1986185,1981418,1537107,1485863,257466,285472,28103,26480,117683,134188,5741,5333,40085,44082,1571477,1523556,271579,302349,43464,43139,133503,151313,10113,9941,1560223,1587605,1158499,1139155,239620,265958,14559,14790,113587,130036,4077,3895,29881,33771,1183835,1167813,249646,278293,24850,26483,126746,144527,7500,7592,425962,393813,378608,346708,17846,19514,13544,11690,4096,4152,1664,1438,10204,10311,387642,355743,21933,24056,18614,16656,6757,6786,2613,2349
R,7,2010,33,3933570,1963676,1969894,1519252,1476034,253162,283596,28133,26205,118778,135970,5748,5364,38603,42725,1552460,1512465,266640,299707,43219,42590,133801,152625,9995,9984,1544050,1575766,1146141,1128033,235875,264291,14760,14960,114559,131913,4028,3869,28687,32700,1170548,1155699,245272,276061,24962,26512,127028,145891,7335,7530,419626,394128,373111,348001,17287,19305,13373,11245,4219,4057,1720,1495,9916,10025,381912,356766,21368,23646,18257,16078,6773,6734,2660,2454
R,7,2010,34,3822188,1908761,1913427,1473740,1433818,243585,272684,27139,25308,121851,136495,5313,5069,37133,40053,1505648,1467869,256165,287572,41719,40910,136541,152220,9475,9338,1496270,1524963,1106041,1089919,226885,253948,14083,14118,117824,132505,3796,3687,27641,30786,1129527,1115876,235589,264832,23928,25208,130139,145785,7067,7112,412491,388464,367699,343899,16700,18736,13056,11190,4027,3990,1517,1382,9492,9267,376121,351993,20576,22740,17791,15702,6402,6435,2408,2226
R,7,2010,35,3948318,1974660,1973658,1527723,1481797,250845,280351,27200,25839,127919,141862,5527,4905,35446,38904,1557839,1514804,262726,294496,41383,41095,141958,157268,9573,8967,1557205,1581557,1153544,1132797,234718,262509,14126,14548,123973,137989,3994,3609,26850,30105,1176106,1158091,243210,272837,23838,25425,135910,151189,7247,6873,417455,392101,374179,349000,16127,17842,13074,11291,3946,3873,1533,1296,8596,8799,381733,356713,19516,21659,17545,15670,6048,6079,2326,2094
R,7,2010,36,3830202,1907447,1922755,1475671,1443393,241155,272217,26450,24866,125558,140292,4952,4829,33661,37158,1504280,1474708,252318,285671,40110,39690,138881,154966,8769,8820,1509848,1543349,1118435,1104670,226362,255229,13785,14191,121971,136656,3595,3562,25700,29041,1140061,1128896,234307,265248,23330,24960,133350,149268,6683,6783,397599,379406,357236,338723,14793,16988,12665,10675,3587,3636,1357,1267,7961,8117,364219,345812,18011,20423,16780,14730,5531,5698,2086,2037
R,7,2010,37,3896776,1934572,1962204,1494850,1471512,248706,281368,26199,25233,126459,142570,4943,4753,33415,36768,1523156,1502459,259495,294569,39979,40162,139745,157075,8696,8642,1544113,1585591,1143769,1135104,234188,264731,13988,14549,122893,138829,3616,3544,25659,28834,1165273,1159113,241897,274569,23714,25544,134349,151309,6653,6700,390459,376613,351081,336408,14518,16637,12211,10684,3566,3741,1327,1209,7756,7934,357883,343346,17598,20000,16265,14618,5396,5766,2043,1942
R,7,2010,38,4080229,2028088,2052141,1577908,1551088,258538,291155,26674,25242,126684,143072,4901,4701,33383,36883,1606036,1582120,269159,304078,40878,40733,139726,157332,8689,8652,1640796,1678672,1229459,1217107,244214,274813,14548,14821,123077,139479,3570,3470,25928,28982,1251039,1241233,251953,284374,24844,26312,134314,151850,6648,6700,387292,373469,348449,333981,14324,16342,12126,10421,3607,3593,1331,1231,7455,7901,354997,340887,17206,19704,16034,14421,5412,5482,2041,1952
R,7,2010,39,4324460,2148755,2175705,1688553,1661169,269516,305415,27111,26155,124278,140286,4965,4790,34332,37890,1717578,1693048,280338,318565,42009,42394,137492,154607,8957,9023,1763454,1803309,1341888,1328663,255235,288895,15195,15455,120628,136693,3621,3567,26887,30036,1364392,1353685,263088,298733,26189,27752,132042,149047,6876,7063,385301,372396,346665,332506,14281,16520,11916,10700,3650,3593,1344,1223,7445,7854,353186,339363,17250,19832,15820,14642,5450,5560,2081,1960
R,7,2010,40,4387483,2189556,2197927,1724683,1685732,273327,303048,27284,25988,125365,141438,5100,4902,33797,36819,1753205,1716495,283907,315690,42137,42140,138129,155347,9135,9109,1801230,1830657,1375489,1357225,258794,287136,15068,15706,121751,137765,3775,3710,26353,29115,1397464,1381313,266464,296589,26014,27895,132714,149685,7106,7182,388326,367270,349194,328507,14533,15912,12216,10282,3614,3673,1325,1192,7444,7704,355741,335182,17443,19101,16123,14245,5415,5662,2029,1927
R,7,2010,41,4163470,2073925,2089545,1641135,1611499,253369,282071,25841,24661,117718,132896,4628,4531,31234,33887,1667551,1639851,262727,293325,40082,40048,129424,145484,8255,8321,1712449,1745964,1315494,1304144,239992,267156,14745,14942,114479,129508,3447,3391,24292,26823,1335837,1326373,246638,275432,25269,26656,124560,140396,6426,6522,361476,343581,325641,307355,13377,14915,11096,9719,3239,3388,1181,1140,6942,7064,331714,313478,16089,17893,14813,13392,4864,5088,1829,1799
R,7,2010,42,4082733,2031830,2050903,1605878,1578760,254950,284359,25148,24144,112025,127017,4469,4375,29360,32248,1630483,1605503,263678,295017,38851,39020,122980,138860,7900,8255,1679378,1715318,1288491,1278060,241547,269725,14302,14918,108934,123867,3287,3275,22817,25473,1307343,1298919,247720,277533,24533,26331,118353,134061,6135,6510,352452,335585,317387,300700,13403,14634,10846,9226,3091,3150,1182,1100,6543,6775,323140,306584,15958,17484,14318,12689,4627,4799,1765,1745
R,7,2010,43,4093841,2031012,2062829,1616407,1600969,253243,284913,24503,24145,103903,117163,4476,4345,28480,31294,1640283,1626934,261622,295500,38107,38917,114271,128143,7895,8007,1693706,1738753,1312196,1310762,240636,270579,14401,15229,100865,114161,3319,3265,22289,24757,1330637,1331049,246573,278374,24652,26596,109794,123608,6202,6341,337306,324076,304211,290207,12607,14334,10102,8916,3038,3002,1157,1080,6191,6537,309646,295885,15049,17126,13455,12321,4477,4535,1693,1666
R,7,2010,44,4178501,2074606,2103895,1646563,1629764,264360,295241,25115,24525,105748,118923,4389,4324,28431,31118,1670099,1655503,272780,305434,39000,39654,115877,129844,7884,8011,1739658,1784164,1344804,1343566,251408,281064,14938,15707,102883,115866,3312,3329,22313,24632,1362999,1363700,257355,288512,25592,27482,111577,125206,6243,6399,334948,319731,301759,286198,12952,14177,10177,8818,2865,3057,1077,995,6118,6486,307100,291803,15425,16922,13408,12172,4300,4638,1641,1612
R,7,2010,45,4438551,2201934,2236617,1755107,1743187,278317,309756,26215,25803,108286,121129,4644,4577,29365,32165,1779550,1769708,286710,320196,40775,41724,118763,132150,8235,8418,1864536,1913550,1450971,1453696,265497,295479,16037,17023,105335,118118,3566,3554,23130,25680,1469954,1474615,271449,303188,27161,29593,114418,127582,6565,6774,337398,323067,304136,289491,12820,14277,10178,8780,2951,3011,1078,1023,6235,6485,309596,295093,15261,17008,13614,12131,4345,4568,1670,1644
R,7,2010,46,4529712,2238804,2290908,1794463,1796013,276039,309073,25992,25851,108527,123480,4389,4438,29394,32053,1818856,1822424,284320,318944,40949,42175,118852,134512,8021,8288,1917727,1977483,1505297,1515296,263567,295084,16300,17112,105787,120682,3383,3452,23393,25857,1524469,1536307,269486,302410,27998,30240,114728,130224,6430,6696,321077,313425,289166,280717,12472,13989,9692,8739,2740,2798,1006,986,6001,6196,294387,286117,14834,16534,12951,11935,4124,4288,1591,1592
R,7,2010,47,4535464,2237972,2297492,1797836,1808187,272699,305440,25525,25455,108766,122378,4193,4318,28953,31714,1821896,1834169,280587,315330,40323,41872,118963,133003,7666,8079,1932905,1996722,1522787,1538851,261007,292256,16313,17067,106108,119539,3256,3401,23434,25608,1542052,1559576,266701,299603,28106,30281,115045,128702,6244,6569,305067,300770,275049,269336,11692,13184,9212,8388,2658,2839,937,917,5519,6106,279844,274593,13886,15727,12217,11591,3918,4301,1422,1510
R,7,2010,48,4534669,2235326,2299343,1809266,1823960,269312,302991,24877,25298,99102,111574,4298,4287,28471,31233,1833010,1849507,276909,312716,39575,41755,109076,121914,7801,8014,1942131,2009874,1544843,1564518,258051,290564,16146,17153,96622,108892,3419,3377,23050,25370,1563873,1585046,263536,297806,27924,30548,105316,117832,6391,6503,293195,289469,264423,259442,11261,12427,8731,8145,2480,2682,879,910,5421,5863,269137,264461,13373,14910,11651,11207,3760,4082,1410,1511
R,7,2010,49,4599102,2262482,2336620,1839604,1861130,270115,305062,24351,25229,95932,110457,4130,4136,28350,30606,1863160,1886167,277606,314285,39275,41716,105812,120533,7536,7778,1982208,2056817,1586998,1610234,259384,292827,16006,17611,93457,107852,3280,3307,23083,24986,1605947,1630433,264833,299773,28039,31094,102098,116561,6162,6364,280274,279803,252606,250896,10731,12235,8345,7618,2475,2605,850,829,5267,5620,257213,255734,12773,14512,11236,10622,3714,3972,1374,1414
R,7,2010,50,4646251,2290902,2355349,1854414,1867157,278273,311746,24817,25388,100929,116116,4193,4181,28276,30761,1878021,1892181,285650,321261,39694,41854,110783,126209,7587,7820,2008978,2076297,1600334,1617060,267293,299540,16418,17766,98503,113516,3341,3354,23089,25061,1619407,1637175,272658,306694,28470,31232,107174,122210,6215,6426,281924,279052,254080,250097,10980,12206,8399,7622,2426,2600,852,827,5187,5700,258614,255006,12992,14567,11224,10622,3609,3999,1372,1394
