UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2013,11,4092104,2088562,2003542,1548517,1477285,311767,302450,32360,31019,98486,97458,5611,5430,91821,89900,1632158,1559190,358625,348675,54262,52670,131831,129675,12547,12188,1604853,1536373,1127689,1070731,287632,279326,17984,17312,93620,92651,3901,3735,74027,72618,1195340,1137176,326352,317650,32825,32020,121610,119723,9139,8827,483709,467169,420828,406554,24135,23124,14376,13707,4866,4807,1710,1695,17794,17282,436818,422014,32273,31025,21437,20650,10221,9952,3408,3361
R,1,2013,12,4219146,2156219,2062927,1593574,1515709,327662,317192,33243,32166,103869,102804,5825,5637,92046,89419,1677370,1596909,374213,363101,55766,53996,137350,134824,12790,12432,1665094,1590232,1165596,1104559,303416,293507,18748,17921,98838,98011,4132,3928,74364,72306,1233464,1170479,341914,331483,34110,32984,127054,124886,9408,9029,491125,472695,427978,411150,24246,23685,14495,14245,5031,4793,1693,1709,17682,17113,443906,426430,32299,31618,21656,21012,10296,9938,3382,3403
R,1,2013,13,4153865,2124421,2029444,1578530,1500466,322277,310997,32677,31562,96818,95218,5727,5339,88392,85862,1658919,1578271,367236,355180,54979,53165,127986,125317,12581,11992,1648078,1570633,1163246,1100752,298612,288071,18633,17999,92005,90580,4029,3780,71553,69451,1228571,1163855,335930,324852,34040,32956,118237,115770,9198,8817,476343,458811,415284,399714,23665,22926,14044,13563,4813,4638,1698,1559,16839,16411,430348,414416,31306,30328,20939,20209,9749,9547,3383,3175
R,1,2013,14,4158669,2124897,2033772,1581467,1504593,323082,313311,32377,31507,95548,94674,5612,5291,86811,84396,1660203,1581194,366518,356277,54556,53471,126323,123993,12553,11718,1654477,1580360,1171184,1109458,299661,290790,18496,17903,90710,89983,4001,3748,70425,68478,1235304,1171826,335819,326573,33942,33328,116586,114534,9305,8672,470420,453412,410283,395135,23421,22521,13881,13604,4838,4691,1611,1543,16386,15918,424899,409368,30699,29704,20614,20143,9737,9459,3248,3046
R,1,2013,15,4123844,2108485,2015359,1568583,1491315,320638,310510,32045,31052,98846,96162,5587,5174,82786,81146,1643610,1564770,361653,351195,53902,52617,128221,124599,12033,11371,1646502,1572103,1165067,1104441,298039,288635,18267,17899,94069,91547,3980,3687,67080,65894,1226069,1164233,332125,322573,33638,33150,118699,115441,8894,8412,461983,443256,403516,386874,22599,21875,13778,13153,4777,4615,1607,1487,15706,15252,417541,400537,29528,28622,20264,19467,9522,9158,3139,2959
R,1,2013,16,4171848,2133411,2038437,1593332,1511276,321044,312648,32268,31031,99974,98452,5667,5225,81126,79805,1666834,1583302,360472,352094,54239,52728,128900,126557,12098,11653,1669129,1596528,1187117,1125378,298494,291224,18501,17777,95324,93861,4036,3705,65657,64583,1246825,1183822,331158,323982,33799,33030,119763,117482,8961,8654,464282,441909,406215,385898,22550,21424,13767,13254,4650,4591,1631,1520,15469,15222,420009,399480,29314,28112,20440,19698,9137,9075,3137,2999
R,1,2013,17,4230296,2170051,2060245,1616916,1526845,332337,319806,32661,30966,102915,99848,5744,5526,79478,77254,1688548,1596302,370397,357759,55056,52734,131324,126938,12199,11938,1700477,1615247,1205956,1137764,309353,298129,18745,17670,98192,95206,4113,3902,64118,62576,1263862,1194235,340831,329519,34522,33109,122092,117978,9101,8892,469574,444998,410960,389081,22984,21677,13916,13296,4723,4642,1631,1624,15360,14678,424686,402067,29566,28240,20534,19625,9232,8960,3098,3046
R,1,2013,18,4318394,2216625,2101769,1644476,1549650,349399,337305,33513,32014,105873,100836,5872,5766,77492,76198,1713990,1617777,385814,374218,56094,54245,133583,127585,12529,12083,1741668,1655267,1228377,1159417,325998,315249,19433,18444,101107,96313,4239,4147,62514,61697,1284538,1214652,355988,345799,35473,34377,124522,118847,9383,9049,474957,446502,416099,390233,23401,22056,14080,13570,4766,4523,1633,1619,14978,14501,429452,403125,29826,28419,20621,19868,9061,8738,3146,3034
R,1,2013,19,4395733,2260602,2135131,1671688,1568032,363674,349699,34518,32898,110112,104640,6080,5821,74530,74041,1738084,1633956,398062,384875,56752,55240,137192,130638,12614,12226,1779004,1687141,1249081,1176029,339932,327612,20106,19438,105397,100003,4320,4218,60168,59841,1302762,1229422,368232,356571,35982,35554,128247,121896,9397,9200,481598,447990,422607,392003,23742,22087,14412,13460,4715,4637,1760,1603,14362,14200,435322,404534,29830,28304,20770,19686,8945,8742,3217,3026
R,1,2013,20,4515468,2326182,2189286,1719397,1608574,376389,359636,36210,33657,114511,109189,6257,5921,73418,72309,1784597,1672799,408875,392675,59054,56151,141630,135245,12815,12332,1831646,1734145,1285231,1210162,352240,336920,21074,19920,109683,104484,4475,4264,58943,58395,1337595,1262106,378609,363956,37349,36146,132753,126597,9626,9248,494536,455141,434166,398412,24149,22716,15136,13737,4828,4705,1782,1657,14475,13914,447002,410693,30266,28719,21705,20005,8877,8648,3189,3084
R,1,2013,21,4597955,2353440,2244515,1738664,1644201,378429,370600,37082,33628,122642,117780,6930,6342,69693,71964,1799847,1707205,408550,403129,59142,55835,148877,144810,13664,13151,1860623,1791951,1307572,1250624,353542,346155,21479,20140,117652,112693,4959,4580,55419,57759,1356202,1301201,377613,372414,37028,36010,139859,135551,10258,9913,492817,452564,431092,393577,24887,24445,15603,13488,4990,5087,1971,1762,14274,14205,443645,406004,30937,30715,22114,19825,9018,9259,3406,3238
R,1,2013,22,4687041,2395780,2291261,1776158,1682955,376779,372503,36778,33404,132024,126820,7369,6694,66672,68885,1834366,1743230,404431,403177,58167,54837,158261,152944,14002,13341,1897278,1840990,1340212,1291728,351404,347655,20873,19961,126741,121727,5271,4892,52777,55027,1386148,1339839,373241,372301,35863,35147,149080,143835,10484,10106,498502,450271,435946,391227,25375,24848,15905,13443,5283,5093,2098,1802,13895,13858,448218,403391,31190,30876,22304,19690,9181,9109,3518,3235
R,1,2013,23,4546271,2321759,2224512,1725802,1632182,358660,358779,35518,31814,132802,130945,7439,6602,61538,64190,1779637,1688232,383703,386967,55490,52040,156880,155422,13624,12792,1843813,1795328,1307869,1258984,334413,335086,19996,19176,127705,125957,5334,4890,48496,51235,1350212,1303620,354008,357602,33981,33511,148165,146807,10208,9825,477946,429184,417933,373198,24247,23693,15522,12638,5097,4988,2105,1712,13042,12955,429425,384612,29695,29365,21509,18529,8715,8615,3416,2967
R,1,2013,24,4421377,2252468,2168909,1685603,1598160,332237,336878,34304,30774,135916,136330,7207,6612,57201,60155,1735353,1650590,354964,362717,53019,49737,158702,159795,13068,12474,1783531,1751880,1274653,1235242,309146,313996,18962,18270,131035,131433,5177,4918,44558,48021,1313309,1277049,326559,334403,31746,31805,150403,151470,9805,9579,468937,417029,410950,362918,23091,22882,15342,12504,4881,4897,2030,1694,12643,12134,422044,373541,28405,28314,21273,17932,8299,8325,3263,2895
R,1,2013,25,4313834,2197771,2116063,1659922,1568644,312554,319664,33030,29637,131276,133811,7256,6345,53733,57962,1706531,1619250,333768,344124,50852,48128,152674,156482,12973,12128,1735487,1706564,1253429,1211662,290705,297579,18025,17448,126568,129262,5164,4696,41596,45917,1289344,1251691,306863,316724,30112,30467,144696,148649,9668,9264,462284,409499,406493,356982,21849,22085,15005,12189,4708,4549,2092,1649,12137,12045,417187,367559,26905,27400,20740,17661,7978,7833,3305,2864
R,1,2013,26,4284648,2177386,2107262,1654450,1568070,300884,312222,32619,29199,130871,135967,7163,6346,51399,55458,1699256,1616220,320450,335501,50028,47611,151480,157537,12560,11794,1716005,1698290,1248300,1211257,279426,290168,17517,16929,126210,131549,5030,4666,39522,43721,1282640,1249092,294026,308332,29256,29825,143661,149932,9290,9014,461381,408972,406150,356813,21458,22054,15102,12270,4661,4418,2133,1680,11877,11737,416616,367128,26424,27169,20772,17786,7819,7605,3270,2780
R,1,2013,27,4348095,2206437,2141658,1683293,1597482,299250,312316,32593,29412,133833,141746,7231,6434,50237,54268,1726846,1644607,318350,334352,49992,47519,153781,163171,12555,12076,1734905,1726610,1268029,1234745,277396,290292,16956,17003,129194,137228,5030,4856,38300,42486,1301049,1271509,291497,307098,28635,29797,146019,155473,9188,9354,471532,415048,415264,362737,21854,22024,15637,12409,4639,4518,2201,1578,11937,11782,425797,373098,26853,27254,21357,17722,7762,7698,3367,2722
R,1,2013,28,4296276,2168690,2127586,1656941,1585227,288580,307128,31814,28981,135773,147204,6958,6244,48624,52802,1699139,1630901,306489,328053,48801,46977,155300,168385,12325,11742,1706860,1714739,1249689,1223973,267641,285510,16700,16587,131131,142857,4838,4586,36861,41226,1281500,1259549,280726,301295,28024,29214,147594,160875,9043,8973,461830,412847,407252,361254,20939,21618,15114,12394,4642,4347,2120,1658,11763,11576,417639,371352,25763,26758,20777,17763,7706,7510,3282,2769
R,1,2013,29,4224802,2126682,2098120,1627566,1562597,279605,300683,31297,28520,134263,148578,6830,6265,47121,51477,1668299,1607125,296881,320589,47901,46577,153334,169180,12039,11757,1674160,1688891,1228350,1204429,259211,279311,16266,16202,129812,144363,4832,4649,35689,39937,1258974,1238813,271695,294291,27409,28833,145867,161819,8930,8977,452522,409229,399216,358168,20394,21372,15031,12318,4451,4215,1998,1616,11432,11540,409325,368312,25186,26298,20492,17744,7467,7361,3109,2780
R,1,2013,30,4320160,2171345,2148815,1663100,1600343,284466,307552,31899,29186,137523,153458,6916,6449,47441,51827,1704157,1645075,301693,327759,48980,47624,156441,173928,12215,11910,1703683,1724883,1249914,1229012,263553,285352,16538,16548,132916,148968,4906,4738,35856,40265,1280729,1263563,275939,300526,28008,29521,148833,166359,9079,9110,467662,423932,413186,371331,20913,22200,15361,12638,4607,4490,2010,1711,11585,11562,423428,381512,25754,27233,20972,18103,7608,7569,3136,2800
R,1,2013,31,4232985,2120846,2112139,1629301,1574991,276494,302691,30148,27995,132537,150606,6679,6012,45687,49844,1668713,1617953,292987,322271,46907,45871,150649,170038,11717,11363,1670685,1696850,1231553,1210680,256420,281335,15461,15723,128102,146215,4709,4360,34440,38537,1261033,1243765,268279,295989,26730,28212,143282,162662,8661,8602,450161,415289,397748,364311,20074,21356,14687,12272,4435,4391,1970,1652,11247,11307,407680,374188,24708,26282,20177,17659,7367,7376,3056,2761
R,1,2013,32,4336953,2176910,2160043,1670478,1606629,288799,315666,31339,29015,133206,152391,6915,6113,46173,50229,1710213,1649913,305595,335337,48239,47213,151555,171879,12190,11472,1706375,1731526,1254184,1230385,268141,293563,16094,16353,128478,147949,4828,4477,34650,38799,1283757,1263595,280125,308201,27417,29172,143808,164461,9001,8784,470535,428517,416294,376244,20658,22103,15245,12662,4728,4442,2087,1636,11523,11430,426456,386318,25470,27136,20822,18041,7747,7418,3189,2688
R,1,2013,33,4230519,2126695,2103824,1631010,1562979,282324,308889,30295,27763,132767,150311,6419,5891,43880,47991,1668894,1604179,298065,327700,46793,45257,149844,168941,11365,11042,1671313,1688494,1228294,1198075,262132,287449,15461,15560,128322,146109,4451,4357,32653,36944,1256241,1229570,273230,301283,26466,27880,142520,161876,8326,8479,455382,415330,402716,364904,20192,21440,14834,12203,4445,4202,1968,1534,11227,11047,412653,374609,24835,26417,20327,17377,7324,7065,3039,2563
R,1,2013,34,3994805,1995874,1998931,1533029,1486862,262139,291106,27979,26334,126158,144406,5897,5464,40672,44759,1567947,1525266,276689,308273,43340,42991,142185,161871,10332,10172,1570919,1602097,1156067,1138262,243759,270801,14554,14624,121969,140222,4173,3957,30397,34231,1181869,1167417,254126,283346,24871,26232,135340,154988,7653,7735,424955,396834,376962,348600,18380,20305,13425,11710,4189,4184,1724,1507,10275,10528,386078,357849,22563,24927,18469,16759,6845,6883,2679,2437
R,1,2013,35,4018578,2005571,2013007,1546443,1503452,259824,289569,28516,26840,124892,143527,5945,5595,39951,44024,1580726,1541059,273901,306429,44011,43498,140510,160618,10335,10250,1575839,1608652,1164581,1146892,241931,269496,14782,15088,120661,139405,4209,4085,29675,33686,1189753,1175441,251764,281736,25170,26763,133705,153893,7646,7809,429732,404355,381862,356560,17893,20073,13734,11752,4231,4122,1736,1510,10276,10338,390973,365618,22137,24693,18841,16735,6805,6725,2689,2441
R,1,2013,36,3875862,1931470,1944392,1486228,1451023,247335,276947,27387,25451,126821,143972,5673,5177,38026,41822,1518933,1486586,260231,292598,42060,41503,141989,160445,9988,9683,1514956,1548608,1115449,1100818,230172,257806,14256,14295,122722,139977,4027,3754,28330,31958,1139535,1127720,239080,269168,24151,25610,135440,153849,7404,7366,416514,395784,370779,350205,17163,19141,13131,11156,4099,3995,1646,1423,9696,9864,379398,358866,21151,23430,17909,15893,6549,6596,2584,2317
R,1,2013,37,3893812,1942511,1951301,1492941,1454070,249206,278847,27186,25619,131436,147969,5404,5129,36338,39667,1524042,1487845,261699,293429,41482,40959,145788,163693,9390,9322,1525679,1556224,1120895,1103525,232330,260127,14034,14367,127441,143974,3864,3774,27115,30457,1143802,1129259,240976,270656,23763,25222,139513,157324,7040,7127,416832,395077,372046,350545,16876,18720,13152,11252,3995,3995,1540,1355,9223,9210,380240,358586,20723,22773,17719,15737,6275,6369,2350,2195
R,1,2013,38,3948513,1970914,1977599,1521347,1481946,249560,279667,27168,25452,132600,147077,5483,4884,34756,38573,1550889,1514584,261169,293689,41103,40705,146349,162339,9459,8885,1555861,1582385,1148954,1129490,233682,261842,14084,14323,128745,143301,3973,3573,26423,29856,1171216,1154478,241991,272078,23636,25234,140520,156431,7169,6800,415053,395214,372393,352456,15878,17825,13084,11129,3855,3776,1510,1311,8333,8717,379673,360106,19178,21611,17467,15471,5829,5908,2290,2085
R,1,2013,39,3832484,1901659,1930825,1465442,1442929,241937,274250,25674,24791,130204,147217,4947,4844,33455,36794,1493836,1473910,252969,287476,39205,39391,143570,161891,8689,8801,1512781,1553362,1116174,1106004,227243,257310,13475,14162,126696,143513,3607,3590,25586,28783,1137625,1129984,235007,267113,23000,24831,138178,156161,6670,6778,388878,377463,349268,336925,14694,16940,12199,10629,3508,3704,1340,1254,7869,8011,356211,343926,17962,20363,16205,14560,5392,5730,2019,2023
R,1,2013,40,4006613,1986584,2020029,1531821,1512150,256335,289423,26694,25352,132889,151059,5021,4876,33824,37169,1560450,1543412,267060,302603,40845,40592,146348,165704,8825,8826,1591925,1635788,1177080,1168773,241560,272374,14217,14593,129267,147311,3704,3610,26097,29127,1198934,1192965,249244,282112,24327,25817,140890,159983,6757,6864,394659,384241,354741,343377,14775,17049,12477,10759,3622,3748,1317,1266,7727,8042,361516,350447,17816,20491,16518,14775,5458,5721,2068,1962
R,1,2013,41,4183662,2076759,2106903,1623444,1598909,261140,294995,26289,25636,127490,145308,5021,4653,33375,37402,1651567,1630438,271696,308021,40496,41462,140585,159628,8820,8679,1693489,1732931,1278701,1264551,246728,278626,14546,15102,123849,141733,3646,3488,26019,29431,1300369,1289108,254370,288221,24922,26910,135185,154143,6769,6792,383270,373972,344743,334358,14412,16369,11743,10534,3641,3575,1375,1165,7356,7971,351198,341330,17326,19800,15574,14552,5400,5485,2051,1887
R,1,2013,42,4410400,2191039,2219361,1719229,1693653,274736,308655,27456,26172,129997,147952,4937,4948,34684,37981,1748532,1725476,285772,321854,42552,42625,143136,162251,8970,9250,1801299,1844841,1368791,1359138,259969,291987,15353,15595,126372,144288,3638,3700,27176,30133,1391497,1384135,268010,301896,26509,28063,137712,156594,6950,7236,389740,374520,350438,334515,14767,16668,12103,10577,3625,3664,1299,1248,7508,7848,357035,341341,17762,19958,16043,14562,5424,5657,2020,2014
R,1,2013,43,4301877,2142584,2159293,1689026,1657251,264420,294653,26329,25258,125128,141816,5051,4830,32630,35485,1716611,1686935,274388,306614,40848,41026,137497,155204,8958,8835,1762715,1795898,1347154,1331911,250177,278867,14743,15231,121621,138239,3771,3684,25249,27966,1368234,1355082,257224,287682,25371,27133,132261,149727,6984,6997,379869,363395,341872,325340,14243,15786,11586,10027,3507,3577,1280,1146,7381,7519,348377,331853,17164,18932,15477,13893,5236,5477,1974,1838
R,1,2013,44,4099175,2038391,2060784,1605190,1581963,252965,280753,25557,24060,120228,136478,4410,4497,30041,33033,1630427,1609476,261952,291698,39362,39134,131497,148687,7957,8326,1682582,1720388,1285072,1277346,239324,265755,14459,14645,117117,133197,3271,3360,23339,26085,1304454,1298792,245662,273763,24744,26154,126810,143805,6180,6554,355809,340396,320118,304617,13641,14998,11098,9415,3111,3281,1139,1137,6702,6948,325973,310684,16290,17935,14618,12980,4687,4882,1777,1772
R,1,2013,45,4073068,2020861,2052207,1600237,1582261,252754,283912,24411,24126,110084,125768,4490,4301,28885,31839,1624533,1608703,261245,294607,37984,38929,120760,137176,7853,8079,1677573,1720450,1291119,1285275,239559,269157,14051,14984,107032,122707,3331,3246,22481,25081,1309772,1305857,245523,276941,24190,26362,116249,132467,6151,6391,343288,331757,309118,296986,13195,14755,10360,9142,3052,3061,1159,1055,6404,6758,314761,302846,15722,17666,13794,12567,4511,4709,1702,1688
R,1,2013,46,4100716,2029981,2070735,1610982,1603448,254927,287425,24225,23953,107155,120388,4498,4358,28194,31163,1634408,1629215,263381,297885,37725,38770,117376,131371,7957,8019,1695708,1747863,1309497,1314176,242213,273132,14289,15281,104209,117383,3383,3314,22117,24577,1327605,1334245,248162,280748,24579,26672,112989,126835,6304,6376,334273,322872,301485,289272,12714,14293,9936,8672,2946,3005,1115,1044,6077,6586,306803,294970,15219,17137,13146,12098,4387,4536,1653,1643
R,1,2013,47,4271539,2117287,2154252,1679305,1667960,269029,300323,25579,25075,110087,124769,4517,4429,28770,31696,1703196,1694174,277445,310606,39693,40382,120355,135998,8038,8194,1780522,1831056,1376271,1378903,255717,285728,15325,16179,107195,121678,3453,3416,22561,25152,1394734,1399428,261639,293241,26101,28118,116066,131324,6406,6572,336765,323196,303034,289057,13312,14595,10254,8896,2892,3091,1064,1013,6209,6544,308462,294746,15806,17365,13592,12264,4289,4674,1632,1622
R,1,2013,48,4518159,2232309,2285850,1782673,1784259,278024,312762,26026,25870,111549,125995,4556,4566,29481,32398,1807213,1810977,286377,323082,40819,42212,121989,137034,8134,8386,1901872,1963490,1484886,1495285,265399,298460,16117,17097,108640,123093,3533,3565,23297,25990,1504022,1516442,271286,306053,27555,30132,117675,132652,6529,6786,330437,322360,297787,288974,12625,14302,9909,8773,2909,2902,1023,1001,6184,6408,303191,294535,15091,17029,13264,12080,4314,4382,1605,1600
R,1,2013,49,4493980,2213010,2280970,1773488,1788868,269790,303480,25354,25308,110973,126982,4285,4417,29120,31915,1797695,1815122,277834,313301,40273,41504,121224,137927,7775,8291,1901019,1972638,1492598,1512983,257523,289685,16066,16761,108311,124118,3280,3450,23241,25641,1511692,1533799,263264,296910,27758,29738,117225,133552,6225,6708,311991,308332,280890,275885,12267,13795,9288,8547,2662,2864,1005,967,5879,6274,286003,281323,14570,16391,12515,11766,3999,4375,1550,1583
R,1,2013,50,4515421,2221094,2294327,1785528,1807622,269242,303597,24879,25256,108644,121919,4317,4386,28484,31547,1809254,1833481,276996,313402,39303,41670,118705,132502,7823,8126,1920664,1995330,1514732,1539756,257636,290525,15870,16956,105993,119149,3388,3466,23045,25478,1533710,1560397,263158,297783,27409,30199,114819,128265,6403,6592,300430,298997,270796,267866,11606,13072,9009,8300,2651,2770,929,920,5439,6069,275544,273084,13838,15619,11894,11471,3886,4237,1420,1534
