UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2015,29,4373439,2215979,2157460,1676664,1594894,301987,315462,32618,29418,145779,156128,7462,6589,51469,54969,1721349,1642492,321547,338170,50042,47616,166436,177754,12980,12169,1744227,1737118,1261409,1227571,279869,292905,17080,16888,141106,151575,5277,4963,39486,43216,1295542,1264853,294333,310425,28834,29736,158626,169999,9639,9425,471752,420342,415255,367323,22118,22557,15538,12530,4673,4553,2185,1626,11983,11753,425807,377639,27214,27745,21208,17880,7810,7755,3341,2744
R,7,2015,30,4406901,2225917,2180984,1689618,1614472,299369,315820,32129,29376,147659,160493,7355,6562,49787,54261,1732816,1661562,317908,337492,49283,47609,167768,182196,12747,12119,1751387,1756516,1271395,1243154,277410,293204,16772,16850,143037,155968,5135,4934,37638,42406,1303822,1279805,290824,309586,28146,29648,160018,174548,9360,9370,474530,424468,418223,371318,21959,22616,15357,12526,4622,4525,2220,1628,12149,11855,428994,381757,27084,27906,21137,17961,7750,7648,3387,2749
R,7,2015,31,4268096,2147248,2120848,1630941,1569350,283752,304110,31300,28640,146520,160073,7027,6357,47708,52318,1672186,1614632,301342,324457,47974,46612,165912,181271,12252,11880,1689346,1704550,1227426,1204655,262639,282499,16251,16307,141937,155740,4988,4704,36105,40645,1258434,1239688,275328,297715,27366,28875,158342,173760,9102,9099,457902,416298,403515,364695,21113,21611,15049,12333,4583,4333,2039,1653,11603,11673,413752,374944,26014,26742,20608,17737,7570,7511,3150,2781
R,7,2015,32,4334562,2176362,2158200,1657249,1598309,285914,308916,31767,29174,146186,162795,7060,6476,48186,52530,1698984,1643624,303519,329266,48687,47581,165668,183870,12334,12043,1710545,1732400,1246258,1225731,264753,286330,16373,16526,141633,158347,5014,4812,36514,40654,1277637,1260615,277365,301474,27767,29338,158110,176296,9178,9239,465817,425800,410991,372578,21161,22586,15394,12648,4553,4448,2046,1664,11672,11876,421347,383009,26154,27792,20920,18243,7558,7574,3156,2804
R,7,2015,33,4334202,2171718,2162484,1656547,1602272,284303,309960,31126,28507,145870,164089,7074,6365,46798,51291,1697018,1646443,301274,330056,47996,46789,164558,184313,12286,11807,1705880,1732984,1245350,1225430,263115,287693,16026,15874,141300,159553,5016,4656,35073,39778,1275421,1259511,275174,302710,27260,28714,156930,176742,9110,9005,465838,429500,411197,376842,21188,22267,15100,12633,4570,4536,2058,1709,11725,11513,421597,386932,26100,27346,20736,18075,7628,7571,3176,2802
R,7,2015,34,4288668,2145632,2143036,1642042,1590313,280903,308443,30291,28515,139490,159583,6821,5986,46085,50196,1681704,1633639,297675,328223,46996,46439,157868,179118,11963,11292,1686679,1717760,1236326,1217192,260447,286297,15439,16046,134890,155179,4834,4366,34743,38680,1265994,1250363,272412,300925,26673,28548,150389,171797,8884,8641,458953,425276,405716,373121,20456,22146,14852,12469,4600,4404,1987,1620,11342,11516,415710,383276,25263,27298,20323,17891,7479,7321,3079,2651
R,7,2015,35,4373920,2196529,2177391,1676052,1609857,293635,319939,31316,28846,142725,162396,7010,6299,45791,50054,1715520,1652944,310206,339555,48422,46961,160717,181885,12162,11685,1719913,1743192,1254892,1228315,272326,297504,15859,16185,137989,157983,4862,4671,33985,38534,1283918,1261227,283923,311991,27236,28916,152934,174473,8928,8978,476616,434199,421160,381542,21309,22435,15457,12661,4736,4413,2148,1628,11806,11520,431602,391717,26283,27564,21186,18045,7783,7412,3234,2707
R,7,2015,36,4103461,2050650,2052811,1567042,1518493,271162,300350,28866,26626,135312,155186,6194,5748,42074,46408,1603269,1558354,286277,318288,44533,43589,151864,173334,10956,10676,1615795,1646150,1181967,1161394,251970,279251,14938,14749,131083,151063,4324,4195,31513,35498,1208832,1191672,262651,292287,25422,26558,145018,166440,8080,8143,434855,406661,385075,357099,19192,21099,13928,11877,4229,4123,1870,1553,10561,10910,394437,366682,23626,26001,19111,17031,6846,6894,2876,2533
R,7,2015,37,4022745,2007735,2015010,1540607,1497393,261081,289858,28054,26510,131455,150969,6025,5517,40513,44763,1575346,1535667,275392,307003,43361,43246,147581,168499,10411,10179,1575769,1609299,1157063,1140131,242613,269545,14380,14674,127294,146766,4297,4053,30122,34130,1182583,1169059,252654,281919,24598,26338,140759,161642,7744,7802,431966,405711,383544,357262,18468,20313,13674,11836,4161,4203,1728,1464,10391,10633,392763,366608,22738,25084,18763,16908,6822,6857,2667,2377
R,7,2015,38,3981593,1981327,2000266,1520663,1486113,256247,287441,28058,26213,131371,151538,5962,5519,39026,43442,1554250,1523165,269908,303842,43105,42667,146694,168612,10241,10198,1556510,1594993,1143305,1128232,238403,267390,14583,14842,127090,147436,4190,3992,28939,33101,1167916,1156212,247804,279211,24723,26370,139872,161812,7535,7712,424817,405273,377358,357881,17844,20051,13475,11371,4281,4102,1772,1527,10087,10341,386334,366953,22104,24631,18382,16297,6822,6800,2706,2486
R,7,2015,39,3865218,1924204,1941014,1474466,1442737,246493,276108,27063,25328,133161,150984,5530,5195,37491,40662,1506706,1477324,259201,291230,41605,40993,148133,167075,9717,9504,1507459,1541896,1103371,1089399,229245,256662,13906,14009,129133,146927,3965,3792,27839,31107,1127028,1115610,237925,267572,23690,25064,141731,160560,7263,7261,416745,399118,371095,353338,17248,19446,13157,11319,4028,4057,1565,1403,9652,9555,379678,361714,21276,23658,17915,15929,6402,6515,2454,2243
R,7,2015,40,3984125,1986479,1997646,1526456,1488933,253222,283137,27055,25800,138325,155305,5685,5017,35736,39454,1556844,1522430,265241,297487,41197,41092,152597,171057,9718,9121,1565548,1595704,1149687,1131207,236513,264626,13922,14401,134325,151372,4114,3708,26987,30390,1172364,1156735,244990,274967,23578,25230,146495,164898,7365,7013,420931,401942,376769,357726,16709,18511,13133,11399,4000,3933,1571,1309,8749,9064,384480,365695,20251,22520,17619,15862,6102,6159,2353,2108
R,7,2015,41,3860086,1916302,1943784,1473090,1449019,242793,274458,26262,24823,135145,152933,5098,4918,33914,37633,1501926,1480752,254097,288088,39863,39677,148664,167905,8924,8937,1516058,1555242,1113948,1102180,227414,256838,13614,14059,131550,149236,3721,3639,25811,29290,1135658,1126606,235366,266864,23071,24795,143138,162133,6826,6888,400244,388542,359142,346839,15379,17620,12648,10764,3595,3697,1377,1279,8103,8343,366268,354146,18731,21224,16792,14882,5526,5772,2098,2049
R,7,2015,42,3919602,1939719,1979883,1490051,1475347,249802,282972,25904,25146,135323,154468,5029,4834,33610,37116,1518536,1506610,260678,296293,39602,40069,148794,169212,8773,8748,1546874,1594744,1137196,1131323,234769,265718,13746,14396,131746,150681,3692,3624,25725,29002,1158751,1155473,242426,275544,23376,25335,143388,163388,6721,6806,392845,385139,352855,344024,15033,17254,12158,10750,3577,3787,1337,1210,7885,8114,359785,351137,18252,20749,16226,14734,5406,5824,2052,1942
R,7,2015,43,4096668,2030349,2066319,1571595,1552682,259023,292268,26381,25094,134865,154346,4981,4810,33504,37119,1599857,1583928,269701,305275,40504,40567,148042,168782,8765,8772,1640929,1685137,1221564,1211793,244205,275347,14310,14633,131251,150713,3652,3575,25947,29076,1243174,1235994,251900,284883,24507,26064,142625,163254,6728,6818,389420,381182,350031,340889,14818,16921,12071,10461,3614,3633,1329,1235,7557,8043,356683,347934,17801,20392,15997,14503,5417,5528,2037,1954
R,7,2015,44,4331625,2145665,2185960,1678705,1660225,268865,305666,26793,25992,131995,151097,4977,4884,34330,38096,1707736,1692295,279721,318910,41569,42208,145289,165551,8958,9119,1758774,1806787,1330878,1321683,254133,288634,14948,15276,128362,147466,3645,3653,26808,30075,1353310,1346733,261927,298441,25815,27502,139863,159948,6891,7153,386891,379173,347827,338542,14732,17032,11845,10716,3633,3631,1332,1231,7522,8021,354426,345562,17794,20469,15754,14706,5426,5603,2067,1966
R,7,2015,45,4386282,2181345,2204937,1711084,1682781,271776,302700,26920,25791,132670,151610,5135,4992,33760,37063,1739581,1713771,282376,315439,41638,41917,145484,165683,9164,9212,1791965,1831645,1361207,1348979,256826,286284,14784,15515,129071,147903,3822,3787,26255,29177,1383094,1373118,264434,295704,25594,27620,140099,159977,7154,7274,389380,373292,349877,333802,14950,16416,12136,10276,3599,3707,1313,1205,7505,7886,356487,340653,17942,19735,16044,14297,5385,5706,2010,1938
R,7,2015,46,4157950,2063846,2094104,1626329,1607244,251365,281272,25487,24455,124903,142349,4653,4618,31109,34166,1652647,1635851,260709,292644,39561,39822,136644,155118,8240,8416,1701423,1744925,1300076,1294987,237621,265887,14456,14728,121655,138934,3484,3467,24131,26922,1320280,1317293,244189,274147,24827,26366,131784,150000,6430,6609,362423,349179,326253,312257,13744,15385,11031,9727,3248,3415,1169,1151,6978,7244,332367,318558,16520,18497,14734,13456,4860,5118,1810,1807
R,7,2015,47,4071610,2018739,2052871,1589089,1572971,252393,283065,24759,23906,118770,135953,4516,4442,29212,32534,1613590,1599977,261116,293839,38279,38757,129725,148001,7915,8329,1665765,1712252,1271491,1267851,238650,268007,13983,14692,115663,132775,3346,3337,22632,25590,1290198,1288808,244747,275807,24049,26027,125091,143167,6169,6582,352974,340619,317598,305120,13743,15058,10776,9214,3107,3178,1170,1105,6580,6944,323392,311169,16369,18032,14230,12730,4634,4834,1746,1747
R,7,2015,48,4075515,2014160,2061355,1597081,1592917,249993,283085,24086,23884,110112,125506,4524,4399,28364,31564,1620881,1619137,258368,293770,37517,38611,120500,136690,7921,8072,1676607,1732641,1292891,1298644,237090,268356,14069,14977,107063,122487,3376,3314,22118,24863,1311197,1319020,242948,276125,24151,26253,116023,132140,6242,6405,337553,328714,304190,294273,12903,14729,10017,8907,3049,3019,1148,1085,6246,6701,309684,300117,15420,17645,13366,12358,4477,4550,1679,1667
R,7,2015,49,4150433,2052018,2098415,1623426,1619397,259790,292627,24615,24204,111510,126495,4418,4365,28259,31327,1646854,1645335,268205,302898,38296,39258,121628,137609,7866,8057,1717699,1774560,1322488,1329570,246593,278089,14553,15403,108634,123427,3348,3372,22083,24699,1340513,1349760,252448,285503,25016,27062,117328,132962,6239,6452,334319,323855,300938,289827,13197,14538,10062,8801,2876,3068,1070,993,6176,6628,306341,295575,15757,17395,13280,12196,4300,4647,1627,1605
R,7,2015,50,4398009,2172197,2225812,1726466,1729057,272686,306283,25606,25431,113561,128163,4684,4632,29194,32246,1750797,1755677,281074,316759,39950,41223,124024,139323,8242,8464,1836102,1899426,1423766,1436640,259666,291705,15562,16676,110615,125133,3610,3614,22883,25658,1442554,1457553,265519,299356,26470,29099,119702,134738,6585,6831,336095,326386,302700,292417,13020,14578,10044,8755,2946,3030,1074,1018,6311,6588,308243,298124,15555,17403,13480,12124,4322,4585,1657,1633
