UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2011,9,4071147,2078553,1992594,1544595,1472114,309799,300300,32350,30943,94687,94247,5540,5365,91582,89625,1628036,1553787,356566,346413,54231,52545,127881,126319,12454,12100,1598196,1530187,1126585,1069796,286057,277494,17994,17300,89838,89458,3847,3671,73875,72468,1194122,1136131,324761,315795,32831,32000,117679,116392,9062,8740,480357,462407,418010,402318,23742,22806,14356,13643,4849,4789,1693,1694,17707,17157,433914,417656,31805,30618,21400,20545,10202,9927,3392,3360
R,1,2011,10,4197750,2146048,2051702,1589619,1510459,325601,314923,33215,32071,100021,99535,5765,5578,91827,89136,1673226,1591417,372045,360712,55704,53859,133394,131403,12715,12352,1658302,1583983,1164463,1103653,301733,291637,18757,17918,95005,94753,4082,3872,74262,72150,1232255,1169453,340225,329588,34114,32977,123117,121484,9345,8952,487746,467719,425156,406806,23868,23286,14458,14153,5016,4782,1683,1706,17565,16986,440971,421964,31820,31124,21590,20882,10277,9919,3370,3400
R,1,2011,11,4131967,2113938,2018029,1574255,1495178,320232,308671,32634,31467,93012,91829,5662,5270,88143,85614,1654422,1572774,365049,352745,54891,53030,124086,121801,12506,11902,1641359,1564153,1162136,1099834,296937,286082,18638,17998,88200,87216,3974,3713,71474,69310,1227403,1162831,334246,322837,34048,32945,114348,112285,9133,8729,472579,453876,412119,395344,23295,22589,13996,13469,4812,4613,1688,1557,16669,16304,427019,409943,30803,29908,20843,20085,9738,9516,3373,3173
R,1,2011,12,4135753,2113686,2022067,1576564,1499282,321016,310956,32327,31430,91697,91088,5554,5224,86528,84087,1655057,1575615,364325,353781,54455,53336,122334,120261,12473,11632,1647852,1573607,1170237,1108559,298001,288706,18498,17901,86871,86433,3946,3681,70299,68327,1234265,1170811,334150,324459,33938,33322,112619,110849,9228,8585,465834,448460,406327,390723,23015,22250,13829,13529,4826,4655,1608,1543,16229,15760,420792,404804,30175,29322,20517,20014,9715,9412,3245,3047
R,1,2011,13,4098753,2096049,2002704,1562948,1485482,318442,308128,31977,30985,94722,92244,5523,5122,82437,80743,1637674,1558586,359323,348649,53781,52466,123903,120479,11943,11295,1639669,1564787,1164319,1103366,296294,286539,18263,17898,89977,87659,3919,3635,66897,65690,1225181,1162996,330362,320446,33627,33140,114428,111368,8809,8336,456380,437917,398629,382116,22148,21589,13714,13087,4745,4585,1604,1487,15540,15053,412493,395590,28961,28203,20154,19326,9475,9111,3134,2959
R,1,2011,14,4142225,2118195,2024030,1586136,1504564,318536,310092,32155,30962,95163,93873,5572,5181,80633,79358,1659212,1576206,357763,349373,54032,52582,123837,121722,11970,11579,1661213,1588007,1186281,1123950,296521,288976,18495,17783,90567,89305,3941,3663,65408,64330,1245802,1182197,329151,321691,33775,33027,114775,112690,8836,8583,456982,436023,399855,380614,22015,21116,13660,13179,4596,4568,1631,1518,15225,15028,413410,394009,28612,27682,20257,19555,9062,9032,3134,2996
R,1,2011,15,4192109,2149663,2042446,1606696,1518650,329395,316803,32476,30855,96728,93895,5616,5441,78752,76802,1677703,1587725,367176,354589,54736,52547,124750,120725,12016,11817,1690117,1604428,1204549,1135848,307047,295474,18740,17680,92074,89303,3992,3820,63715,62303,1262140,1192108,338460,326814,34495,33103,115612,111831,8931,8775,459546,438018,402147,382802,22348,21329,13736,13175,4654,4592,1624,1621,15037,14499,415563,395617,28716,27775,20241,19444,9138,8894,3085,3042
R,1,2011,16,4269940,2190693,2079247,1631284,1539424,346327,333910,33278,31887,97506,92693,5725,5620,76573,75713,1700018,1607139,382425,370631,55705,54018,124674,119194,12308,11903,1728372,1641490,1226401,1157078,323653,312255,19449,18449,92815,88262,4107,4010,61947,61436,1282121,1212111,353556,342755,35454,34367,115719,110567,9182,8878,462321,437757,404883,382346,22674,21655,13829,13438,4691,4431,1618,1610,14626,14277,417897,395028,28869,27876,20251,19651,8955,8627,3126,3025
R,1,2011,17,4340736,2231771,2108965,1657286,1556235,360700,346165,34262,32773,100022,94610,5882,5664,73619,73518,1722916,1621716,394787,381146,56336,55011,126560,120325,12344,12028,1764104,1671127,1247149,1173390,337678,324584,20123,19433,95390,90072,4150,4066,59614,59582,1300411,1226591,365908,353512,35964,35544,117723,111711,9156,9014,467667,437838,410137,382845,23022,21581,14139,13340,4632,4538,1732,1598,14005,13936,422505,395125,28879,27634,20372,19467,8837,8614,3188,3014
R,1,2011,18,4457112,2295535,2161577,1703394,1595965,373352,356086,35960,33526,104213,98513,6050,5752,72566,71735,1767873,1659712,405506,388907,58629,55922,130872,124246,12529,12115,1814848,1716956,1281689,1206991,349864,333999,21084,19911,99448,93876,4276,4101,58487,58078,1333692,1258705,376162,360990,37315,36118,122101,115689,9376,9042,480687,444621,421705,388974,23488,22087,14876,13615,4765,4637,1774,1651,14079,13657,434181,401007,29344,27917,21314,19804,8771,8557,3153,3073
R,1,2011,19,4533458,2317961,2215497,1718997,1631098,374811,366915,36711,33480,111825,106500,6680,6138,68937,71366,1779607,1693610,404581,399208,58623,55568,137690,133211,13324,12892,1838597,1773483,1300022,1246965,350571,343117,21355,20116,106882,101445,4731,4392,55036,57448,1348406,1297321,374559,369330,36901,35961,128741,124013,9961,9687,479364,442014,418975,384133,24240,23798,15356,13364,4943,5055,1949,1746,13901,13918,431201,396289,30022,29878,21722,19607,8949,9198,3363,3205
R,1,2011,20,4620811,2360056,2260755,1757655,1669738,373428,369129,36423,33277,119457,113768,7105,6498,65988,68345,1815321,1729527,400822,399599,57717,54626,145270,139596,13676,13122,1873056,1820749,1331892,1287780,348692,344864,20766,19955,114235,108708,5047,4715,52424,54727,1377589,1335644,370488,369470,35758,35153,136189,130527,10218,9891,487000,440006,425763,381958,24736,24265,15657,13322,5222,5060,2058,1783,13564,13618,437732,393883,30334,30129,21959,19473,9081,9069,3458,3231
R,1,2011,21,4482223,2289793,2192430,1711050,1619029,355873,355966,35225,31672,119371,115743,7222,6388,61052,63632,1764447,1674606,380704,383934,55248,51851,143100,139867,13432,12532,1820594,1773430,1300733,1255059,332214,332734,19953,19185,114329,110825,5118,4696,48247,50931,1342890,1299468,351779,355201,34040,33550,134448,131345,9996,9586,469199,419000,410317,363970,23659,23232,15272,12487,5042,4918,2104,1692,12805,12701,421557,375138,28925,28733,21208,18301,8652,8522,3436,2946
R,1,2011,22,4358916,2223214,2135702,1672981,1584987,329744,334320,34029,30612,122818,119811,6959,6438,56683,59534,1722315,1636877,352238,359925,52756,49504,145256,142892,12788,12279,1761222,1728445,1267938,1230951,307168,311788,18873,18284,118000,115000,4934,4759,44309,47663,1306408,1272470,324583,332142,31758,31838,137017,134673,9522,9394,461992,407257,405043,354036,22576,22532,15156,12328,4818,4811,2025,1679,12374,11871,415907,364407,27655,27783,20998,17666,8239,8219,3266,2885
R,1,2011,23,4252561,2170615,2081946,1648483,1555408,309859,316908,32915,29461,118961,116799,7018,6193,53379,57177,1694782,1605347,330929,341107,50772,47840,140071,138984,12716,11918,1713410,1681838,1246349,1206935,288439,295218,17977,17439,114281,112302,4941,4553,41423,45391,1282127,1246552,304603,314282,30141,30422,132135,131227,9412,9059,457205,400108,402134,348473,21420,21690,14938,12022,4680,4497,2077,1640,11956,11786,412655,358795,26326,26825,20631,17418,7936,7757,3304,2859
R,1,2011,24,4226046,2151855,2074191,1643960,1555525,298212,309366,32517,29054,119056,119252,6983,6215,51127,54779,1688532,1603094,317647,332396,50015,47371,139407,140403,12366,11618,1694556,1674087,1241252,1206655,277127,287757,17480,16951,114441,114873,4887,4542,39369,43309,1275478,1244171,291727,305846,29319,29842,131625,132869,9122,8849,457299,400104,402708,348870,21085,21609,15037,12103,4615,4379,2096,1673,11758,11470,413054,358923,25920,26550,20696,17529,7782,7534,3244,2769
R,1,2011,25,4294101,2183195,2110906,1674308,1586112,296497,309316,32615,29304,122838,126102,7094,6342,49843,53730,1717533,1632788,315446,331151,50001,47339,142511,147196,12366,11936,1715829,1703909,1262582,1230543,274945,287760,17044,17032,118253,121639,4925,4758,38080,42177,1295451,1267071,289037,304524,28752,29829,134805,139574,9028,9214,467366,406997,411726,355569,21552,21556,15571,12272,4585,4463,2169,1584,11763,11553,422082,365717,26409,26627,21249,17510,7706,7622,3338,2722
R,1,2011,26,4247947,2148488,2099459,1649912,1574910,286142,304160,31841,28864,125502,133009,6799,6115,48292,52401,1691838,1620249,303868,324941,48859,46823,144792,153936,12142,11574,1690391,1693958,1245861,1220221,265492,282970,16737,16596,120878,128726,4709,4471,36714,40974,1277582,1255605,278555,298719,28126,29232,137111,146501,8897,8818,458097,405501,404051,354689,20650,21190,15104,12268,4624,4283,2090,1644,11578,11427,414256,364644,25313,26222,20733,17591,7681,7435,3245,2756
R,1,2011,27,4179515,2107222,2072293,1620830,1552828,277108,297706,31288,28416,124550,136137,6645,6094,46801,51112,1661289,1597055,294244,317502,47907,46425,143386,156486,11860,11555,1658365,1670266,1224736,1201087,257057,276775,16300,16227,120117,132001,4651,4496,35504,39680,1255200,1235277,269526,291731,27476,28843,135955,149206,8753,8793,448857,402027,396094,351741,20051,20931,14988,12189,4433,4136,1994,1598,11297,11432,406089,361778,24718,25771,20431,17582,7431,7280,3107,2762
R,1,2011,28,4280053,2153976,2126077,1657910,1591675,282029,304659,31888,29125,128267,142883,6747,6303,47135,51432,1698684,1636077,299117,324725,48986,47522,146972,163089,12029,11731,1689468,1709081,1247332,1226517,261529,282899,16567,16583,123655,138463,4741,4609,35644,40010,1277971,1260866,273883,298042,28055,29550,139353,155605,8880,8949,464508,416996,410578,365158,20500,21760,15321,12542,4612,4420,2006,1694,11491,11422,420713,375211,25234,26683,20931,17972,7619,7484,3149,2782
R,1,2011,29,4197479,2105654,2091825,1625248,1567204,274235,299911,30156,27949,124051,141438,6541,5924,45423,49399,1664422,1609781,290589,319323,46928,45773,141984,160595,11601,11255,1658550,1683184,1229902,1208788,254631,278982,15514,15755,119627,137118,4589,4276,34287,38265,1259261,1241653,266469,293593,26796,28246,134636,153302,8557,8495,447104,408641,395346,358416,19604,20929,14642,12194,4424,4320,1952,1648,11136,11134,405161,368128,24120,25730,20132,17527,7348,7293,3044,2760
R,1,2011,30,4304520,2162633,2141887,1666638,1599734,286511,313261,31368,28979,125466,144055,6760,6057,45890,49801,1706140,1642663,303167,332778,48267,47136,143640,163265,12021,11375,1695287,1719675,1252853,1229101,266300,291539,16168,16398,120760,139681,4708,4421,34498,38535,1282318,1262114,278274,306141,27512,29221,135910,155930,8867,8683,467346,422212,413785,370633,20211,21722,15200,12581,4706,4374,2052,1636,11392,11266,423822,380549,24893,26637,20755,17915,7730,7335,3154,2692
R,1,2011,31,4201860,2114404,2087456,1628018,1557065,280373,306652,30360,27725,125701,142528,6327,5845,43625,47641,1665675,1597962,295994,325326,46867,45176,142595,160951,11257,10966,1662036,1677767,1227684,1197154,260600,285615,15571,15594,121272,138359,4393,4311,32516,36734,1255522,1228487,271692,299414,26605,27913,135286,153926,8252,8401,452368,409689,400334,359911,19773,21037,14789,12131,4429,4169,1934,1534,11109,10907,410153,369475,24302,25912,20262,17263,7309,7025,3005,2565
R,1,2011,32,3969232,1985163,1984069,1530540,1481659,260456,289041,28014,26317,119876,137203,5799,5398,40478,44451,1565289,1519796,274916,306085,43419,42935,135742,154482,10237,10090,1562846,1592389,1155712,1137615,242396,269121,14644,14672,115706,133032,4103,3896,30285,34053,1181428,1166633,252759,281634,25005,26286,128924,147615,7587,7655,422317,391680,374828,344044,18060,19920,13370,11645,4170,4171,1696,1502,10193,10398,383861,353163,22157,24451,18414,16649,6818,6867,2650,2435
R,1,2011,33,3995448,1996251,1999197,1544635,1498639,258099,287767,28554,26826,119344,136726,5851,5498,39768,43741,1578751,1536008,272088,304523,44054,43452,134850,153646,10235,10123,1569000,1599796,1164864,1146499,240443,268014,14858,15147,115141,132622,4141,3996,29553,33518,1189934,1174922,250263,280236,25250,26829,128061,146944,7569,7689,427251,399401,379771,352140,17656,19753,13696,11679,4203,4104,1710,1502,10215,10223,388817,361086,21825,24287,18804,16623,6789,6702,2666,2434
R,1,2011,34,3855659,1923643,1932016,1485180,1446845,245767,275448,27405,25432,121842,137625,5590,5098,37859,41568,1517740,1482184,258600,291005,42089,41455,136890,153949,9882,9585,1509117,1540819,1116061,1100758,228782,256569,14331,14342,117748,133641,3967,3685,28228,31824,1140067,1127551,237692,267920,24246,25667,130340,147372,7320,7280,414526,391197,369119,346087,16985,18879,13074,11090,4094,3984,1623,1413,9631,9744,377673,354633,20908,23085,17843,15788,6550,6577,2562,2305
R,1,2011,35,3875867,1935646,1940221,1492172,1450480,247912,277465,27202,25628,126826,142158,5307,5069,36227,39421,1523164,1484044,260362,291945,41525,40940,141084,157741,9295,9237,1520429,1549314,1121381,1103651,231261,258998,14103,14412,122841,138181,3790,3728,27053,30344,1144233,1129303,239917,269521,23857,25283,134817,151400,6966,7057,415217,390907,370791,346829,16651,18467,13099,11216,3985,3977,1517,1341,9174,9077,378931,354741,20445,22424,17668,15657,6267,6341,2329,2180
R,1,2011,36,3932947,1965191,1967756,1521132,1478891,248587,278488,27222,25474,128268,141765,5390,4846,34592,38292,1550531,1511281,260103,292392,41169,40700,141903,156867,9360,8827,1551423,1576426,1149643,1129810,232977,260948,14144,14382,124428,138021,3900,3546,26331,29719,1171833,1154685,241263,271174,23717,25310,136088,151002,7087,6755,413768,391330,371489,349081,15610,17540,13078,11092,3840,3744,1490,1300,8261,8573,378698,356596,18840,21218,17452,15390,5815,5865,2273,2072
R,1,2011,37,3818916,1896857,1922059,1465528,1440438,241066,273213,25740,24794,126301,142249,4876,4823,33346,36542,1493828,1471200,252046,286355,39294,39369,139581,156766,8617,8755,1509088,1548422,1117051,1106861,226618,256562,13551,14213,122793,138576,3544,3573,25531,28637,1138462,1130726,234389,266357,23105,24893,134183,151069,6605,6736,387769,373637,348477,333577,14448,16651,12189,10581,3508,3673,1332,1250,7815,7905,355366,340474,17657,19998,16189,14476,5398,5697,2012,2019
R,1,2011,38,3996680,1984003,2012677,1533286,1510511,255704,288601,26804,25385,129498,146312,4980,4835,33731,37033,1561823,1541652,266396,301739,40981,40636,142869,160842,8780,8778,1590309,1632013,1179263,1170347,241120,271801,14320,14669,125890,142583,3668,3569,26048,29044,1201070,1194470,248817,281540,24463,25914,137423,155146,6716,6815,393694,380664,354023,340164,14584,16800,12484,10716,3608,3729,1312,1266,7683,7989,360753,347182,17579,20199,16518,14722,5446,5696,2064,1963
R,1,2011,39,4176671,2075701,2100970,1625734,1598096,260917,294519,26414,25679,124292,140746,4988,4613,33356,37317,1653833,1629552,271457,307511,40686,41515,137332,154994,8787,8638,1693001,1730226,1281403,1266694,246682,278341,14630,15169,120659,137184,3612,3449,26015,29389,1303067,1291219,254339,287939,25059,26999,131934,149523,6734,6751,382700,370744,344331,331402,14235,16178,11784,10510,3633,3562,1376,1164,7341,7928,350766,338333,17118,19572,15627,14516,5398,5471,2053,1887
R,1,2011,40,4407637,2192419,2215218,1723278,1693845,275009,308598,27604,26233,126933,143704,4941,4909,34654,37929,1752555,1725618,286025,321772,42745,42701,140019,157970,8968,9205,1803101,1843573,1373116,1361930,260413,292145,15450,15652,123296,140055,3640,3659,27186,30132,1395832,1386928,268478,302066,26657,28152,134583,152326,6944,7191,389318,371645,350162,331915,14596,16453,12154,10581,3637,3649,1301,1250,7468,7797,356723,338690,17547,19706,16088,14549,5436,5644,2024,2014
R,1,2011,41,4301286,2144982,2156304,1693865,1658199,264891,294725,26479,25347,122069,137818,5031,4792,32647,35423,1721466,1687822,274862,306645,41055,41122,134404,151177,8944,8801,1765581,1795426,1352271,1335064,250851,279165,14860,15319,118559,134252,3748,3647,25292,27979,1373396,1358247,257931,287993,25544,27255,129159,145713,6962,6962,379401,360878,341594,323135,14040,15560,11619,10028,3510,3566,1283,1145,7355,7444,348070,329575,16931,18652,15511,13867,5245,5464,1982,1839
R,1,2011,42,4100245,2041692,2058553,1610646,1583600,253498,280891,25676,24138,117362,132548,4401,4457,30109,32919,1635942,1611010,262496,291776,39547,39212,128627,144697,7964,8283,1686350,1720316,1290834,1280829,240040,266092,14561,14730,114254,129283,3257,3324,23404,26058,1310272,1302258,246404,274102,24899,26266,123941,139836,6180,6512,355342,338237,319812,302771,13458,14799,11115,9408,3108,3265,1144,1133,6705,6861,325670,308752,16092,17674,14648,12946,4686,4861,1784,1771
R,1,2011,43,4076161,2025160,2051001,1606191,1584371,253525,284346,24543,24208,107493,122116,4457,4279,28951,31681,1630530,1610670,262027,294979,38189,39009,118173,133424,7836,8047,1682246,1721312,1297325,1289169,240460,269768,14167,15062,104450,119065,3292,3233,22552,25015,1316028,1309700,246453,277550,24368,26468,113669,128733,6127,6367,342914,329689,308866,295202,13065,14578,10376,9146,3043,3051,1165,1046,6399,6666,314502,300970,15574,17429,13821,12541,4504,4691,1709,1680
R,1,2011,44,4107215,2036180,2071035,1618219,1606258,256327,288213,24377,24058,104539,117144,4482,4339,28236,31023,1641667,1631902,264780,298622,37938,38881,114753,128020,7953,7994,1701934,1750178,1316654,1318792,243711,274059,14416,15386,101606,114145,3362,3295,22185,24501,1334809,1338802,249692,281672,24766,26805,110376,123490,6295,6351,334246,320857,301565,287466,12616,14154,9961,8672,2933,2999,1120,1044,6051,6522,306858,293100,15088,16950,13172,12076,4377,4530,1658,1643
R,1,2011,45,4282044,2125781,2156263,1688230,1671926,270776,301351,25803,25194,107615,121764,4512,4402,28845,31626,1712173,1698074,279192,311609,39997,40532,117894,132922,8048,8165,1788810,1834915,1384908,1384537,257585,286897,15483,16299,104732,118672,3444,3386,22658,25124,1403446,1405035,263542,294420,26332,28283,113610,128246,6408,6539,336971,321348,303322,287389,13191,14454,10320,8895,2883,3092,1068,1016,6187,6502,308727,293039,15650,17189,13665,12249,4284,4676,1640,1626
R,1,2011,46,4533715,2243737,2289978,1793736,1789843,280209,314092,26279,26023,109410,123125,4536,4547,29567,32348,1818343,1816506,288574,324383,41153,42398,119857,134117,8132,8373,1913003,1969170,1495572,1502223,267702,299939,16314,17237,106499,120224,3510,3543,23406,26004,1514800,1523389,273629,307554,27839,30329,115536,129733,6521,6768,330734,320808,298164,287620,12507,14153,9965,8786,2911,2901,1026,1004,6161,6344,303543,293117,14945,16829,13314,12069,4321,4384,1611,1605
R,1,2011,47,4513686,2226984,2286702,1786366,1795554,272317,304985,25607,25478,109230,124395,4267,4409,29197,31881,1810622,1821768,280363,314795,40616,41716,119489,135286,7772,8286,1914431,1979590,1504859,1520711,260135,291325,16266,16909,106567,121537,3257,3440,23347,25668,1524035,1541546,265912,298585,28054,29948,115481,130919,6215,6701,312553,307112,281507,274843,12182,13660,9341,8569,2663,2858,1010,969,5850,6213,286587,280222,14451,16210,12562,11768,4008,4367,1557,1585
R,1,2011,48,4539171,2237323,2301848,1800413,1815549,271954,305431,25141,25422,106942,119490,4297,4367,28576,31589,1824201,1841420,279716,315257,39663,41914,117013,130046,7825,8122,1936056,2003650,1528771,1548378,260379,292448,16078,17109,104290,116731,3368,3444,23170,25540,1547847,1569056,265944,299745,27719,30429,113119,125820,6403,6582,301267,298198,271642,267171,11575,12983,9063,8313,2652,2759,929,923,5406,6049,276354,272364,13772,15512,11944,11485,3894,4226,1422,1540
R,1,2011,49,4530326,2230937,2299389,1813809,1831571,265474,299853,24463,25091,94608,108005,4187,4082,28396,30787,1837415,1856733,273030,309434,39289,41531,104554,118092,7601,7724,1947797,2018431,1558594,1579787,254561,287653,16065,17334,92216,105416,3345,3239,23016,25002,1577512,1599984,260033,294776,27949,30746,100888,114133,6247,6285,283140,280958,255215,251784,10913,12200,8398,7757,2392,2589,842,843,5380,5785,259903,256749,12997,14658,11340,10785,3666,3959,1354,1439
R,1,2011,50,4642829,2282981,2359848,1848846,1872465,276349,310535,24697,25491,100440,116265,4184,4290,28465,30802,1872625,1897611,283851,319803,39630,42011,110273,126473,7600,7935,1998228,2076060,1592158,1617653,265411,298298,16157,17821,97939,113610,3341,3444,23222,25234,1611338,1638025,270887,305307,28231,31341,106605,122446,6214,6541,284753,283788,256688,254812,10938,12237,8540,7670,2501,2655,843,846,5243,5568,261287,259586,12964,14496,11399,10670,3668,4027,1386,1394
